c0,c1,c2,c3,c4,c5,rmse,kfold rmse
6.171549452063668e-07,-7.37627415092753e-06,-0.7923394418984542,-1.0122451507473995e-06,-5.340805193848211e-06,-1.8656207132320604,13.848884761580535,13.850406452980065
