train set 1,train set 2,train set 2 size,test set,language to,c0,c1,rmse,kfold rmse
cc_align,gov,25,gov,gu,38.3,1.0865129842447326e-17,0.0,78.45257243715112
cc_align,gov,25,gov,hi,35.36666666666667,0.005333333333333306,0.0,71.97626090405258
cc_align,gov,25,gov,si,46.46666666666375,0.009333333333367649,1.5012811282288505e-12,125.70421479797233
cc_align,gov,25,gov,ta,38.23333333333333,0.010666666666666704,5.0242958677880805e-15,78.3340191312068
cc_align,gov,50,flores,hi,19.533333333333335,0.026666666666666665,3.552713678800501e-15,35.78511746270466
cc_align,gov,50,flores,si,13.299999999999999,0.016000000000000028,1.2560739669470201e-15,32.49721689622673
cc_align,gov,50,flores,ta,12.333333333333334,0.02266666666666666,0.0,27.816834626354915
cc_align,gov,50,bible,hi,3.6333333333333493,0.010666666666666802,2.4908615014816175e-14,8.671413196751235
cc_align,gov,50,bible,si,2.0999999999999965,0.016000000000000115,5.661048867003676e-15,4.292305180229491
cc_align,gov,50,bible,ta,3.233333333333335,0.010666666666666455,1.342589724536134e-14,8.071261856113889
cc_align,gov,50,gov,hi,37.13333333333333,-0.0013333333333332687,5.0242958677880805e-15,75.86329607659633
cc_align,gov,50,gov,si,49.9666666666508,0.005333333333519939,8.161986807554371e-12,113.4021236432956
cc_align,gov,50,gov,ta,41.066666666666585,0.0013333333333343357,4.14314051144892e-14,84.63236020755674
cc_align,bible,1,flores,ka,0.8,0.003999999999999998,0.0,1.8939544356960907
cc_align,bible,1,flores,gu,2.6333333333333333,0.0026666666666666653,3.1401849173675503e-16,5.4495140647186275
cc_align,bible,1,flores,hi,2.233333333333333,0.0026666666666666683,0.0,4.554902425269645
cc_align,bible,1,flores,si,1.1666666666666665,0.001333333333333335,0.0,2.6418842204165203
cc_align,bible,1,flores,ta,1.3333333333333333,0.002666666666666668,0.0,2.4403326883186667
cc_align,bible,1,bible,ka,14.1,0.015999999999999986,0.0,33.92911895471948
cc_align,bible,1,bible,gu,16.833333333333332,0.0026666666666667017,0.0,42.69347825011457
cc_align,bible,1,bible,hi,18.999999999999996,0.008000000000000014,3.552713678800501e-15,42.97076955971855
cc_align,bible,1,bible,si,22.400000000000002,0.012000000000000004,2.5121479338940403e-15,42.5092098031764
cc_align,bible,1,bible,ta,17.633333333333336,0.006666666666666641,0.0,38.02210484200104
cc_align,bible,1,gov,ka,0.5333333333333333,0.0026666666666666666,0.0,1.08808521724834
cc_align,bible,1,gov,gu,1.4666666666666663,0.005333333333333345,6.280369834735101e-16,2.965915570727543
cc_align,bible,1,gov,hi,1.5333333333333334,0.002666666666666667,1.5700924586837752e-16,3.1073369269648525
cc_align,bible,1,gov,si,0.6666666666666666,0.001333333333333334,0.0,1.3841113804054899
cc_align,bible,1,gov,ta,0.43333333333333335,0.0026666666666666653,0.0,0.8649731085858193
cc_align,bible,10,flores,ka,1.9666666666666646,0.005333333333333334,2.010699415441723e-15,3.973745003987554
cc_align,bible,10,flores,gu,4.299999999999965,0.008000000000000404,1.8126239737589023e-14,9.939948667594878
cc_align,bible,10,flores,hi,3.166666666666664,0.005333333333333369,1.2947314098277875e-15,6.869565393059203
cc_align,bible,10,flores,si,1.8666666666666667,0.005333333333333331,0.0,3.7427333006746637
cc_align,bible,10,flores,ta,2.0333333333333345,0.010666666666666595,4.0943002132167226e-15,4.130638356557716
cc_align,bible,10,bible,ka,24.166666666666668,0.005333333333333314,0.0,44.40185754371507
cc_align,bible,10,bible,gu,24.666666666666664,0.00533333333333335,2.5121479338940403e-15,49.34347411173823
cc_align,bible,10,bible,hi,28.13333333333333,0.0026666666666666965,2.5121479338940403e-15,55.53335383178246
cc_align,bible,10,bible,si,33.966666666666676,0.009333333333333242,5.0242958677880805e-15,68.86759762682297
cc_align,bible,10,bible,ta,27.333333333333332,0.00666666666666667,0.0,53.856634011630454
cc_align,bible,10,gov,ka,0.6,0.004000000000000001,0.0,1.2426900241681804
cc_align,bible,10,gov,gu,3.033333333333331,0.006666666666666695,1.2947314098277875e-15,6.90838813696347
cc_align,bible,10,gov,hi,1.9666666666666646,0.005333333333333334,2.010699415441723e-15,3.973745003987554
cc_align,bible,10,gov,si,1.2666666666666666,0.005333333333333328,4.710277376051325e-16,2.298911332081357
cc_align,bible,10,gov,ta,0.8666666666666668,0.009333333333333332,0.0,1.9024651155087648
cc_align,bible,25,flores,ka,2.1999999999999997,0.004000000000000005,0.0,4.48419174715099
cc_align,bible,25,flores,gu,4.599999999999931,0.012000000000000803,3.549381447010107e-14,10.467649843029347
cc_align,bible,25,flores,hi,3.2333333333333294,0.006666666666666713,1.9860273225978185e-15,7.915238864521925
cc_align,bible,25,flores,si,1.7999999999999992,0.008000000000000028,1.2658490090568385e-15,3.6013119444373536
cc_align,bible,25,flores,ta,2.5666666666666655,0.009333333333333346,3.1401849173675503e-16,5.3241082173207985
cc_align,bible,25,bible,ka,28.433333333333334,0.006666666666666679,0.0,56.25203182686034
cc_align,bible,25,bible,gu,28.433333333333334,0.0026666666666666367,2.5121479338940403e-15,56.217533791273965
cc_align,bible,25,bible,hi,31.9,0.008000000000000044,0.0,64.20367487030575
cc_align,bible,25,bible,si,38.06666666666666,0.005333333333333363,5.0242958677880805e-15,77.94741601580908
cc_align,bible,25,bible,ta,31.533333333333335,0.0026666666666666713,0.0,63.40622950274776
cc_align,bible,25,gov,ka,0.9666666666666668,0.0013333333333333342,1.5700924586837752e-16,2.2809155998764847
cc_align,bible,25,gov,gu,3.533333333333326,0.0066666666666667556,3.972054645195637e-15,8.480488601720689
cc_align,bible,25,gov,hi,2.333333333333333,0.0026666666666666718,0.0,4.776596393763041
cc_align,bible,25,gov,si,1.5000000000000002,0.003999999999999998,1.5700924586837752e-16,3.036626248846197
cc_align,bible,25,gov,ta,1.233333333333333,0.010666666666666685,1.2560739669470201e-15,2.183301134000765
gov,bible,1,flores,ka,0.8346938775510204,0.038775510204081626,0.19829202679673347,0.6543303050815762
gov,bible,1,flores,gu,3.1455782312925167,0.01564625850340138,0.06998542122237626,0.23094010767585052
gov,bible,1,flores,hi,2.3079883805374,0.011256354393609296,0.0623027023873281,0.10421382383916251
gov,bible,1,flores,si,0.9469498910675382,0.004793028322440085,0.06776063213971562,0.07785587235168474
gov,bible,1,flores,ta,1.0610748002904868,0.008787218591140157,0.030309466537717464,0.030335102214545502
gov,bible,1,bible,ka,13.459183676894488,0.1367346937077831,0.9098104758908953,3.00222139978606
gov,bible,1,bible,gu,16.021768707482995,0.05374149659863949,0.3149343955006934,1.0392304845413267
gov,bible,1,bible,hi,18.40504720406681,0.02302106027596222,0.2501161676361581,0.5119459497914085
gov,bible,1,bible,si,21.56619462599855,0.03645606390704426,0.2549046840813129,0.5978877372901732
gov,bible,1,bible,ta,16.419135802469135,0.024691358024691412,0.2064544908451338,0.4858749783143077
gov,bible,1,gov,ka,1.091156462585034,0.03129251700680272,0.13997084244475308,0.46188021535170065
gov,bible,1,gov,gu,4.741496598639451,-0.050680272108843266,0.2391168558431197,0.7890453678924794
gov,bible,1,gov,hi,2.794480755265069,-0.003231663035584599,0.09099326828349506,0.212485827191767
gov,bible,1,gov,si,2.007516339869281,-0.018954248366013074,0.38900325115834794,0.7897784499465655
gov,bible,1,gov,ta,2.0310457516339873,-0.013071895424836607,0.3656179297958941,0.7343263678324242
gov,bible,10,flores,ka,2.03469387755102,0.03877551020408163,0.1982920267967336,0.6543303050815759
gov,bible,10,flores,gu,5.482312925170068,0.012585034013605435,0.0058321184351980745,0.01924500897295515
gov,bible,10,flores,hi,3.466521423384168,0.007371096586782876,0.056310233626211445,0.11508894322482902
gov,bible,10,flores,si,2.3515250544662307,-0.0023965141612200406,0.11411781551095967,0.226322528074138
gov,bible,10,flores,ta,2.203957879448075,0.0033042846768337004,0.05582451235883454,0.1043951748803278
gov,bible,10,bible,ka,23.249659860798072,0.08197278927172202,0.37908769828787237,1.25092558324419
gov,bible,10,bible,gu,24.487074829931974,0.014965986394557883,0.11664236870396066,0.3849001794597492
gov,bible,10,bible,hi,28.062563543936093,0.004066811909949147,0.0825012928751501,0.2058442870640687
gov,bible,10,bible,si,34.062745098039215,0.015686274509804015,0.20073394742060283,0.4662405583234202
gov,bible,10,bible,ta,26.366666666666667,0.016666666666666646,0.1274754878398184,0.31326448057718836
gov,bible,10,gov,ka,1.895238097272086,0.0476190475181886,0.16329931618554513,0.5388602512436519
gov,bible,10,gov,gu,10.217687074826857,-0.06258503401345293,0.27994168488950655,0.9237604306992638
gov,bible,10,gov,hi,5.038852578068255,-0.013435003631081804,0.43053816114979343,1.045378047482948
gov,bible,10,gov,si,6.424727668845249,-0.017429193899780364,0.43350298338224524,1.0827590880779152
gov,bible,10,gov,ta,6.504393609189498,-0.018809005080685753,0.5943161549918036,1.382103567459057
gov,bible,25,flores,ka,2.4108843537414963,0.02687074829931974,0.15746719775034712,0.5196152422706631
gov,bible,25,flores,gu,6.1258503401359725,0.020068027210888423,0.05248906591678292,0.17320508075696353
gov,bible,25,flores,hi,3.72349310094408,0.003558460421205547,0.025315726022044696,0.025638001882816175
gov,bible,25,flores,si,2.341430646332607,0.0015613652868554878,0.10505125491071088,0.25318074677263763
gov,bible,25,flores,ta,2.627414669571532,0.004538852578068268,0.09890926572757636,0.1638343964889693
gov,bible,25,bible,ka,27.719047607306084,0.059523810106037765,0.20412414523193081,0.6735753140545621
gov,bible,25,bible,gu,28.453741496598642,-0.0017006802721089534,0.1691314346207442,0.5581052602166393
gov,bible,25,bible,hi,32.054103122730574,0.012599854756717568,0.23921356565365923,0.5785677785848314
gov,bible,25,bible,si,37.93997821350762,0.008605664488017408,0.1624214239386195,0.4052279658289604
gov,bible,25,bible,ta,31.09538852578068,0.004865649963689205,0.16385980688021337,0.1977257138337236
gov,bible,25,gov,ka,1.8149659887460736,0.043197278794960554,0.18079567149113948,0.5965952781626137
gov,bible,25,gov,gu,10.614285714281108,-0.04285714285691444,0.48989794855663615,1.6165807537246966
gov,bible,25,gov,hi,5.8810094408133295,-0.015395787944806663,0.5752411006634697,1.2524325675640025
gov,bible,25,gov,si,6.61063907044291,-0.01909949164850908,0.43522504800509637,1.0771731057129192
gov,bible,25,gov,ta,7.470806100217639,-0.01840958605663886,0.583270304718158,1.4127846747736725
bible,gov,1,flores,ka,2.9108843655656402,0.12687074771299878,0.7290148043997556,2.4056261216234347
bible,gov,1,flores,gu,8.073469387754294,0.043877551020448165,0.13413872400955515,0.4426352063790951
bible,gov,1,flores,hi,6.928571428571222,0.014285714285724527,0.16329931618554525,0.538860251243836
bible,gov,1,flores,si,4.1646258503401326,0.025170068027211088,0.011664236870396149,0.03849001794597081
bible,gov,1,flores,ta,3.1823129251700677,0.01258503401360545,0.005832118435198333,0.019245008972987202
bible,gov,1,bible,ka,0.9537414965986396,0.04829931972789115,0.11664236870396087,0.3849001794597509
bible,gov,1,bible,gu,6.471428572078324,-0.014285714317936515,0.1632993161855452,0.5388602512435324
bible,gov,1,bible,hi,6.047619047619014,-0.07619047619047448,0.4898979485566358,1.6165807537308863
bible,gov,1,bible,si,3.249659863945578,-0.06802721088435372,0.47823371168623957,1.5780907357849772
bible,gov,1,bible,ta,3.710884353741496,-0.07312925170068024,0.41408040889906106,1.3663956370821138
bible,gov,1,gov,ka,12.597959183619412,0.29183673469655813,1.702978583077828,5.619542620112358
bible,gov,1,gov,gu,21.859863943652673,0.07278911574174121,0.15163507931514816,0.5003702332976738
bible,gov,1,gov,hi,19.862585034013602,0.017006802721088506,0.023328473740791673,0.07698003589194778
bible,gov,1,gov,si,22.48435373911379,0.07074829943788453,0.2916059217599019,0.962250448649379
bible,gov,1,gov,ta,20.221088434328784,0.06768707488176846,0.21578838210232654,0.7120653320005329
bible,gov,10,flores,ka,10.478231292509545,0.09625850340173055,0.5423870144734176,1.7897858344936999
bible,gov,10,flores,gu,16.54965986394558,0.03197278911564638,0.09331389496316794,0.30792014356779934
bible,gov,10,flores,hi,14.643537414965987,0.007482993197278917,0.05832118435198033,0.19245008972987662
bible,gov,10,flores,si,9.281632653059043,0.02653061224500613,0.10497813183356491,0.34641016151158566
bible,gov,10,flores,ta,7.030612244897715,0.02244897959184882,0.17496355305594113,0.577350269189837
bible,gov,10,bible,ka,2.5312925170068024,0.10850340136054423,0.27410956645430806,0.9045154217304198
bible,gov,10,bible,gu,10.006122448974772,0.07448979591860636,0.32076651393589156,1.0584754935179848
bible,gov,10,bible,hi,9.672108843533735,0.07176870748317563,0.5073943038622291,1.674315780652488
bible,gov,10,bible,si,8.91496598639283,0.04319727891165029,0.18079567149113857,0.5965952781640768
bible,gov,10,bible,ta,7.730612244314637,0.02244897962075581,0.17496355305594144,0.5773502691898186
bible,gov,10,gov,ka,29.142857125278226,0.07142857230025847,0.244948974278317,0.8082903768654773
bible,gov,10,gov,gu,33.61088435374149,0.02687074829932005,0.15746719775034898,0.5196152422706665
bible,gov,10,gov,hi,32.11904761904762,0.009523809523809377,0.08164965809277418,0.2694301256218285
bible,gov,10,gov,si,41.24965986394549,0.03197278911565064,0.09331389496317001,0.30792014356788133
bible,gov,10,gov,ta,33.954421768707476,0.034353741496599026,0.21578838210232817,0.7120653320005472
bible,gov,25,flores,ka,13.417006802721088,0.05136054421768707,0.19245990836153454,0.6350852961085861
bible,gov,25,flores,gu,18.945578230731094,0.01564625853124058,0.0699854212223773,0.2309401076758536
bible,gov,25,flores,hi,16.740816326530613,0.01326530612244897,0.05248906591678189,0.1732050807568902
bible,gov,25,flores,si,10.923129251692913,0.025850340136439512,0.05832118435198053,0.19245008972216324
bible,gov,25,flores,ta,8.891156462583437,0.03129251700688188,0.13997084244475286,0.4618802153531235
bible,gov,25,bible,ka,2.956462585034013,0.09251700680272112,0.5132264222974275,1.6935607896228937
bible,gov,25,bible,gu,10.253741496592252,0.09829931972820789,0.40241617202866503,1.327905619140645
bible,gov,25,bible,hi,9.71700680271677,0.10136054421790118,0.47823371168623957,1.5780907357889138
bible,gov,25,bible,si,10.056462585028621,0.09251700680298848,0.5132264222974277,1.6935607896265523
bible,gov,25,bible,ta,8.238095238094164,0.06904761904767226,0.1224744871391591,0.40414518843359504
bible,gov,25,gov,ka,33.92585034013606,0.02006802721088428,0.052489065916785205,0.1732050807568902
bible,gov,25,gov,gu,37.221768707482994,0.00374149659863925,0.0291605921759869,0.09622504486493215
bible,gov,25,gov,hi,34.84149659863945,-0.0006802721088435838,0.04665694748158335,0.15396007178390375
bible,gov,25,gov,si,46.266666666663994,0.03333333333346591,1.6996136691709299e-12,3.140807868264556e-12
bible,gov,25,gov,ta,37.94965986394557,0.031972789115646806,0.09331389496316919,0.30792014356779523
bible,gov,50,flores,hi,18.721088434860306,0.017687074855411978,0.06998542122237565,0.2309401076758495
bible,gov,50,flores,si,12.160544217670191,0.008843537415803212,0.03499271061118814,0.1154700538379268
bible,gov,50,flores,ta,10.867346938768243,0.019387755102401164,0.09914601339836648,0.32716515254771045
bible,gov,50,bible,hi,9.604081632648851,0.11632653061245361,0.5948760803902008,1.9629909152472826
bible,gov,50,bible,si,10.173469387749185,0.09387755102070157,0.4199125273342586,1.385640646059271
bible,gov,50,bible,ta,8.801360544217687,0.07210884353741501,0.1982920267967341,0.6543303050829765
bible,gov,50,gov,hi,36.43945578231292,-0.008843537414965835,0.034992710611187514,0.1154700538379309
bible,gov,50,gov,si,49.50204081632653,0.00816326530612259,0.011664236870395837,0.038490017945976965
bible,gov,50,gov,ta,40.36938775510199,0.027551020408165712,0.11081025026876438,0.36565517048679963
