train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,1.9410049837852912,3.0395261205535613,2.208398054043978e-11,8.40556209648239,8.535795065720418
1,gov,2.0875197635441163,2.33196227163254,0.8138658854587572,9.590578145610243,9.746618379456056
10,flores,2.1164287143817684,2.221653729769642,-2.952722403677903e-10,5.526094958745667,5.5022567950516486
10,bible,2.8278411786078275,3.2829227897679947,-4.454787248500302e-10,13.10475144525182,13.191198219887001
10,gov,1.5750859233404613,5.008220083558663,-2.744612082356034e-09,16.909701215589617,17.308677859247723
25,flores,2.188929490975136,2.5847661197504697,3.080194576517184e-07,6.609732681790173,6.632096673427575
25,bible,2.1372773167612937,4.258806390294924,-3.5565987219002533e-10,14.89647577842386,15.035229763529532
25,gov,2.0555884125818022,4.676666015106843,3.8519164520476514e-07,18.778571101485447,19.242101825177375
50,flores,2.6896259868429078,3.2930308784890343,-3.7546934826321646e-09,4.133850123861073,4.322057656996449
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,2.541845129071451,6.0,-0.2909759514296485,3.173893507510655,12.985125402290803
