c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
15.674065292344357,0.08757958858813825,-1.494592425801251,2.3904853632172016,1.5528426643724857,0.5291149468912387,-0.3339887234552952,-1.0904336328570925,-1.8864014792251842,1.4582311995581212,0.6838393819320134,-5.935985223259102,-14.508061847372565,-2.8625842239637818,-2.4344058622686,6.52367815232206,6.611102208876844
