train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,3.48900967596794,-9.855279528985571e-09,-3.595195106570789e-06,8.387965933726472,8.554703041478668
gov,10,4.606898439224772,-1.4270707832252376,-5.346742516656367e-09,14.185550779344815,14.385604172318212
gov,25,5.724312937775218,-1.300268174826287,-5.7625014551167845e-09,15.55963252785719,15.813512338449069
gov,50,5.206135193084207,-1.6441347362170344,-4.752926892863597e-08,17.358478846041734,17.810587154740517
bible,1,2.4905828506469843,-0.03874537493316085,-6.2058359868888995e-09,7.918130216722765,7.8651180889963825
bible,10,3.3525857055337833,-1.0207427874639368,-8.886637425374668e-09,12.451697786073183,12.411835274617001
bible,25,3.608410635995275,-1.2280644447497493,-7.193408717261867e-09,14.275515997390007,14.23333267991999
