train set,c0,c1,c2,rmse,kfold rmse
gov,-1.847528672284058e-09,-2.721217846947391,-0.7312605433566929,14.555546458605583,14.589308095388258
bible,5.077996600229484e-12,-1.885367640018876,-0.8352656918561647,12.099458504055125,12.15811734901563
