,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, -0.5, 0.0, 0.5, 1.0]",0.0,[0.0],0.1167984766539644,[-1.0],1.702978583077827
kfold,"[-1.0, 0.0, 0.5]",0.0,[1.0],13.409116426869867,[1.0],103.79232015810126
