model,mean,min,25%,50%,75%,max
linear,12.785715994735462,10.158058233763922,11.502069664900315,12.080419319323553,14.11969311244188,17.868713023472214
poly2,12.872138042454072,10.29227672072038,11.473502489117053,12.21166612214131,14.161101459280562,17.896438957242953
poly3,12.935418550520703,10.29226708141944,11.473521834431914,12.211704175835287,14.36238173393896,18.1476654453442
exp,12.81181503945679,10.160731514938474,11.591592174697297,12.096523258378912,14.149751580652005,17.904201742316715
log,12.628049757088151,10.081882554404682,11.235321716421756,11.962993928117179,13.939846377537501,17.616343966774917
power,12.656636062535323,10.076420884266664,11.306997933273681,11.963154916430858,13.967062494673847,17.658520875305864
hmult,12.702375538134474,10.092961172188806,11.414848895992902,12.00994212859139,14.0467787048159,17.752289839155157
scaling,12.672014712825838,10.0900572995523,11.273672532791066,11.987448407373659,14.004130486227563,17.685474098275645
