train set,train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,1,3.141561118307657,1.7976542039350052,0.5881364690721672,-4.578800646533914e-09,-0.0010739612288289068,8.798770499623041,9.132594585632113
gov,10,9.020733209041955,4.2729350121458305,-1.0975567096038242e-09,-0.03512831505963363,0.09134374662940713,14.418932894155857,14.550158294855137
gov,25,12.11830024108183,3.662050162458383,0.0001586569768899395,-2.3310584097702764e-09,-2.4267481503094676e-07,15.716124431586971,16.300705278320397
gov,50,6.675802297622375,5.786223985992926,4.9856041054967255,-1.9779599087641974e-09,0.16367655230959882,17.573371198355762,18.21721880796399
bible,1,2.2791191735972913,1.084230827225573,0.008802566855399312,-3.698068970224908e-05,-2.975321500214821e-09,8.368268341314188,8.149579666002001
bible,10,3.2039447317924474,2.721262543412491,2.285902458871207,-5.63290204694346e-09,1.5111595423150548e-05,12.684973494113104,12.634984844976739
bible,25,6.371287408591604,3.0161671210080647,2.1760276400203884e-05,3.5055967681057166e-06,-1.1518432080229782e-09,14.467003804584868,14.312438611476662
