train set,train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,5.684620491055578,-6.408730853518972e-10,4.7909946756628785e-06,4.7606060768274515e-06,8.669335979653455,8.940676656788249
gov,10,13.687798830939292,0.004740516243828606,-5.605283496723748e-09,2.8206436497350726e-05,14.266701319516503,14.555930143266993
gov,25,15.947904620170503,0.18873958049483916,-5.036355481240393e-09,-0.011206553621323417,15.619039138163075,15.90705295498405
gov,50,17.075820475192735,-4.565318587886268e-10,-2.694226025533872e-06,1.0584064929813098e-05,17.41097617312875,17.988004717345458
bible,1,3.6648693676742323,-3.0673686158556233e-09,-0.0001586708354137579,0.0001296663468200481,8.241997202020801,8.093796737710873
bible,10,7.365101089568514,-5.437421805321763e-09,0.0049789116788880195,0.05614905993954724,12.748699230816449,12.512301934959863
bible,25,9.454183583338217,5.791006322034837e-08,7.3232676265152e-07,-3.7623343443630296e-07,14.41259534188726,14.296090882368086
