c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
5.041076996347218,0.010173506399094303,-4.894674893680004,4.672858160998873,4.644290542565789,-1.9123837419253056,-1.5215931583546747,-0.5147239652445652,-0.8246983044727337,4.41726619859849,4.48050254958587
