c0,c1,"c2,1","c2,2","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
24.15322615579441,0.006547119006319629,-51.405898312892255,-25.38061776517597,6.707943087989514,3.0857738812249584,1.3819710633636244,5.718510134257438,2.186972134049048,0.7789412382383374,2.73142794373839,-0.3020985506248216,-0.8124487769608674,5.455144235716826,1.2640545457178098,-0.5269485962155762,5.260811822017673,-2.8834155333884164,-10.21335361196124,3.4672000087665253,0.709886275586026,0.08082762199015156,4.735753324072975,4.487381932469524
