train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
1,3.526688709847226,-0.00043980846134817204,6.713911198735436e-05,0.0002466235071561861,1.360333071862476,-8.12076454393725e-10,0.0014237015899467072,8.579554841185105,8.453478724062947
10,8.660859348780404,-1.3310470984684951e-09,2.4774365782357505e-05,-0.0005554852604925681,3.322429166528797,-0.007322837367993798,0.0016459398163206247,13.757337804171009,13.770181066369554
25,12.716941103780652,-0.00014985350904357162,0.0001814742150088512,2.1430161708956447e-05,7.992455207019105e-09,2.081255253323295e-06,3.181267278549078e-05,15.378184103192682,15.344905564964625
50,13.164297467506419,-3.7232318301300173e-09,0.001176344720022361,-4.48468534567964e-05,5.204279211645971,-3.0902681118840148e-06,0.00010514624633098153,17.452584635964886,18.10266218555996
