,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.09517880488790963,[-0.5],1.5885676653718832,[-1.0],3.7934638458887306
kfold,[0.0],0.10055655365750865,[1.0],1.6705403635412015,[-0.5],4.007800378377901
