c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
28.123358209011464,36.72848795564712,-66.48212186491084,39.62459357737984,-68.28736049059965,1.678801765883078,-11.411407515971659,1.9354604620204159,2.017412665644876,-8.48620703199675,4.088047315948727,4.415997756260789,4.535276083748036
