train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,-2.323610649168641e-09,-1.0239021786879936,-1.856476172172735,4.685832777199529,4.674586968441459
gov,bible,0.0,0.0,0.0,1.568615808780326,1.568615808780326
gov,gov,8.000705780741947,-1.8189116477407803,-2.0930200513526827,12.442588254906717,12.958343923758953
bible,flores,0.0,0.0,0.0,1.4116184564770562,1.4116184564770562
bible,bible,-1.5305964029941698e-10,-2.2873949834705005,-1.8382952739366274,10.120998789252091,10.132101693718754
bible,gov,0.0,0.0,0.0,0.7505553499465134,0.7505553499465134
