c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-12.046534495216454,0.18368849903806955,-18.38594353201392,0.0,0.0,0.0,0.0,0.0,0.0,4.9520519524887,4.974269094687651
