,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.0],1.9793282395111436e-10,[1.0],1.2483346519911174,[0.0],3.951097275572791
kfold,[0.0],0.07231071381177073,[-1.0],8.732025775698496,[0.0],268.8351270542752
