c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
39.50566475823441,0.3403516242525958,-0.0033832604554309793,-68.42912435718475,10.475901398156186,-13.232438174245072,1.475095389378277,5.778359187238818,-27.644155135256863,7.592050140235074,4.476059941682033,4.53887143978895
