c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
1.1722227224206512,1.9571640580947294,-1.4937696717539577,0.0,0.0,0.0,0.0,0.0,0.0,6.821772178108762,6.849397886584789
