c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-4.090633210592449,0.21029464130179906,-0.0012003717217124795,-1.4962247187497884,3.0983804031237363,4.153596087920225,5.830766943378421,2.8964338136301278,-14.575719464737423,6.737453939798827,6.516147020838756,6.593499895121582
