language to,c0,c1,c2,rmse,kfold rmse
ka,9.888809987559412,0.0570641922227901,0.5,11.145839353103732,11.152342644199557
gu,14.182237973058418,0.029259985581241526,0.5,10.832450789250279,10.842973058863766
hi,12.843858904307472,0.07330677067053168,0.5,11.714168516718738,11.726015599925873
si,13.739586611265137,0.08513496410676474,0.5,15.935856676260645,15.946476216098516
ta,11.363254898656733,0.08039089257411225,0.5,12.787061517221458,12.796050606476642
