train set,c0,c1,c2,rmse,kfold rmse
gov,6.151364537245082,-1.972470217829493,-8.466359827687715e-09,14.8647425727663,15.042706331272262
bible,4.079191568272917,-1.8848318462715559,-8.052843748105778e-09,12.200529251595482,12.236515497514436
