model,pareto,rawlsian,gov-flores,gov-bible,gov-gov,bible-flores,bible-bible,bible-gov
linear,False,False,4.229089401697956,1.255790663042772,6.588219976612741,0.8358496626990893,4.265519335692561,0.6981166791052865
poly2,False,False,3.621833305278954,1.2555386764155148,5.194089104997347,0.835007669177305,4.261975029594579,0.7049025374744539
poly3,False,False,3.639490076005304,1.2546726712164813,5.268184912633672,0.8349281865741485,4.256632183102265,0.7022049459318799
exp,False,False,4.402670151756388,1.265336130077107,6.977540446345043,0.8306046046108753,4.481373159134305,0.6942506794371073
log,True,True,3.3900240187168142,1.1722241511282747,4.360619373964413,0.7701656140703956,3.5258205898857238,0.6596993385508342
power,False,False,3.552495270556418,1.187246752010422,4.61357048798726,0.778301235631046,3.558435246869403,0.6658104282188586
hmult,False,False,5.021208165520136,1.2352541325215425,9.56096199948569,0.8781153895522594,6.950685704410693,0.6821844077785327
scaling,False,False,3.445528611625671,1.1872468599666544,4.402419862526926,0.7783012928490395,3.554499366938194,0.6658107611382675
