train set,train set size,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,1,flores,52.940987173956074,-77.13987450576663,0.0,0.0,1.106861717957101,1.813300402905856
gov,1,bible,15.457403469421585,-23.357558540988215,0.0,0.0,0.5386491040096386,0.7684396520807057
gov,1,gov,42.37410316564627,-37.07569464131782,0.0,0.0,3.6292266015793464,4.5248725390332885
gov,10,flores,93.48616167617078,-130.2864278806092,0.0,0.0,1.12808307712168,1.2889972659559603
gov,10,bible,29.97085981690081,-44.57052139437907,0.0,0.0,0.5850518906882112,0.926296861271319
gov,10,gov,14.885922291100217,31.713953941209077,0.0,0.0,3.671589768566191,4.015281770587161
gov,25,flores,105.72936505787357,-145.9298373110853,0.0,0.0,1.3781457525541043,1.5628802557477512
gov,25,bible,32.71433753441473,-48.21436836997918,0.0,0.0,0.7520448314932296,1.2225268740357151
gov,25,gov,15.886693767101464,36.21272342402457,0.0,0.0,4.364123214357074,4.989533755251032
gov,50,flores,87.3495807605193,-115.49933838505726,0.0,0.0,1.3435028843751267,3.2908965101978396
gov,50,bible,19.26679063136954,-27.000195629013774,0.0,0.0,0.4714045208211046,1.1547005352853095
gov,50,gov,3.3785565711914542,61.5075384540271,0.0,0.0,5.067598602657515,12.413030787827843
bible,1,flores,11.728207584931765,-16.927991086972515,0.0,0.0,0.3511206551818093,0.5886419909977014
bible,1,bible,27.62118345850695,-16.916787341626062,0.0,0.0,3.029733618769338,3.030252664383723
bible,1,gov,9.10016214109925,-13.500258620109127,0.0,0.0,0.18165902136041043,0.32093650286107916
bible,10,flores,18.52835967887241,-25.928233679538593,0.0,0.0,0.5092010549446084,0.6946119644143519
bible,10,bible,17.970724570903766,15.429694343758085,0.0,0.0,3.5572862852278844,3.9846593389856113
bible,10,gov,16.071451060778603,-23.571464442746628,0.0,0.0,0.3439269025338309,0.5691949211470119
bible,25,flores,18.599742018431503,-25.499588513163037,0.0,0.0,0.5630275305039437,0.7726655316496468
bible,25,bible,15.915086451717109,25.28443710098622,0.0,0.0,3.6846399321489383,4.107212553003167
bible,25,gov,17.728560872593754,-25.92855459140551,0.0,0.0,0.4596582581504336,0.6591660030269694
