train set,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,flores,14.783797348906594,-6.203491900358404e-09,-4.94271973087578,-4.920131482034879,4.972099257425565,5.003801730607142
gov,bible,1.7908514484087326,-0.0005208149607202933,-4.551905158625992e-09,-0.0007808120081989869,1.3196589843634594,1.3229673811059302
gov,gov,18.467502910837414,1.7799854432017308e-06,13.929760625041043,23.490199009268505,8.99856952082779,9.08681361371632
bible,flores,1.9564485012206003,1.2054511565277061e-08,-3.5633660155583593e-09,-3.810404358934923e-08,0.99086363951345,0.9958830124953189
bible,bible,17.350865793857892,1.1202744252866762e-07,6.817501688816171,15.137580001662117,6.75364829021318,6.813281387022073
bible,gov,1.0901802048863893,-1.243438819004892e-09,2.7486505985898516e-07,-6.976222269441538e-09,0.7390638297342044,0.7423258580626826
