train set size,c0,c1,c2,rmse,kfold rmse
1,2.033211351591035,-1.0596495272593633,2.975571682085919e-08,8.163329091992024,8.149666293253432
10,1.7826130278943315,-2.5169616472107013,2.0755920876494172e-07,13.580170201089642,13.574454745240097
25,1.847513267021041,-2.6779443611601086,-1.6295794639969612e-07,15.21336281040595,15.195962111865759
50,2.174439327013152,-2.871756246466562,1.4958571116614815e-08,17.291957040860265,17.549121861045148
