c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-1.9995898222046473,26.722893728338082,-50.77223847438641,32.91744320639109,-1.4916250714834443,90.0,90.0,90.0,66.72674118558346,-1.8822399661251994,90.0,6.730181569385653,6.750102420777611
