train set size,test set,c0,c1,rmse,kfold rmse
1,flores,1.8080257445580936,-1.3601501274147269e-09,2.3759421969573284,2.3985191693716095
1,bible,7.8699195130362405,-1.8853857447806655e-06,8.402744078177454,8.487849776596834
1,gov,9.208582858251967,0.5657229524234537,9.616961093711653,9.693361905141385
10,flores,5.595183320677593,-0.414450862026019,5.394431830771173,5.467718065621075
10,bible,13.259223502513027,-0.5071565371462969,13.076960053098563,13.215388743275899
10,gov,17.04546707716142,0.08207679278760116,16.94592918606295,17.116574479478118
25,flores,7.403305995662712,-1.3247523295906588e-08,6.475081492069499,6.561165838511393
25,bible,15.633043555275464,-0.4409294982611507,14.90014990337576,15.058190872406348
25,gov,19.07682973816575,0.12358638957343886,18.823533170439077,19.010989996014978
50,flores,6.4580497141795075,-2.301748514644129,1.3536122904249608,2.728957927909279
50,bible,-0.3161958038278694,-1.077181183170151,0.5548959714775304,0.8775504077183668
50,gov,41.47431671790548,0.2539531177694389,5.331063316599084,8.418798500891711
