cc_align-bible-1-bible-ta,"0.3606737327199095,8.381360554775082,15.872240005471445",1.9831366897484713e-08
cc_align-bible-1-bible-gu,"0.14426949484087206,9.120256798795753,16.116706993293224",6.687835189387314e-09
cc_align-bible-1-bible-hi,"0.4328085399625444,9.70497899428519,16.823225441538547",1.8638596459352776e-08
cc_align-bible-1-bible-ka,"0.8656169907389643,6.440613724952476,10.101367579450143",2.5611287264558322e-08
cc_align-bible-1-bible-si,"0.6492128128821926,11.489861496367832,19.025234151424065",3.015464651738776e-08
cc_align-bible-1-gov-ta,"0.14426949213299392,0.2025476869308834,0.26598104418051827",1.9561187229117475e-08
cc_align-bible-1-gov-gu,"0.2885390458179167,0.74693558709681,0.7554174643547762",2.0609370747581768e-08
cc_align-bible-1-gov-hi,"0.1442695466922152,0.5802657852060058,1.2141356495144886",2.625680107364406e-08
cc_align-bible-1-gov-ka,"0.14426948755684255,0.3014311796356674,0.3086243620720552",1.910280730923741e-08
cc_align-bible-1-gov-si,"0.0721347613674617,0.488622724756738,0.5194675128439605",4.330180469337123e-09
cc_align-bible-1-flores-ta,"0.14426950435684088,0.6355798179223148,1.0009998530696524",3.2737301343471215e-09
cc_align-bible-1-flores-gu,"0.1442695030097712,1.2534021411994325,2.203029446721054",2.5053717360740804e-09
cc_align-bible-1-flores-hi,"0.14426951194041943,1.2559338917564788,1.8027382923083715",3.765538070302965e-09
cc_align-bible-1-flores-ka,"0.21640427708349352,0.44298401631844925,0.3796225105295832",7.3350376141702735e-09
cc_align-bible-1-flores-si,"0.07213473554934559,0.6805923142537168,0.995564110189381",1.3237743354793316e-08
cc_align-bible-10-bible-ta,"0.3606737667983629,12.668330677859153,25.423247277457847",4.153850115699725e-09
cc_align-bible-10-bible-gu,"0.28853902330445097,11.577444719551524,23.164579671463166",1.0168200682669403e-08
cc_align-bible-10-bible-hi,"0.14426950613977027,13.18940858241217,27.36348357030589",1.2643097985772259e-09
cc_align-bible-10-bible-ka,"0.2885389747988502,11.621775766380024,22.663477252538744",2.364135185987252e-08
cc_align-bible-10-bible-si,"0.5049432393213555,15.870616031755713,31.178750323171375",1.7890341350859383e-08
cc_align-bible-10-gov-ta,"0.5049433156389045,0.3750302543342357,-0.030127464893149814",1.5638105069038646e-08
cc_align-bible-10-gov-gu,"0.3606737542494821,1.0845835330828564,2.0097506766740794",9.248001074894602e-09
cc_align-bible-10-gov-hi,"0.288539010909863,0.9958952971422296,1.1724155488327543",2.4857239802947455e-09
cc_align-bible-10-gov-ka,"0.21640428455329278,0.2863773847421859,0.27402305433925234",8.5558298666183e-09
cc_align-bible-10-gov-si,"0.2885390135636233,0.458189104517553,0.6964257190340242",5.824288988396544e-09
cc_align-bible-10-flores-ta,"0.5770780724356475,0.5603327367268954,0.7767150322017875",2.3785110551192578e-08
cc_align-bible-10-flores-gu,"0.43280851612906057,2.1713690259666962,2.7712616398213132",3.157589587754356e-10
cc_align-bible-10-flores-hi,"0.28853898745540696,0.7460939575439489,2.4557429850712746",2.0478057342135148e-08
cc_align-bible-10-flores-ka,"0.288539010909863,0.9958952971422296,1.1724155488327543",2.4857239802947455e-09
cc_align-bible-10-flores-si,"0.28853903827912647,0.9115083374115766,1.097963084931563",1.6345466264458428e-08
cc_align-bible-25-bible-ta,"0.14426943734462838,16.025284680679256,30.735387023701232",4.663667815924999e-08
cc_align-bible-25-bible-gu,"0.14426947089449066,15.307111209010207,27.64200159008259",2.327030979961397e-08
cc_align-bible-25-bible-hi,"0.43280847803082245,16.712967603694306,29.487974569134302",2.424109216786408e-08
cc_align-bible-25-bible-ka,"0.36067374877261277,15.294053833768677,26.45531129076934",8.3331177096031e-09
cc_align-bible-25-bible-si,"0.2885390467941734,19.242496668270498,36.417983675306075",2.667122419900961e-08
cc_align-bible-25-gov-ta,"0.5770780526432144,0.3234798970683567,0.2937581937055961",1.6282782053047956e-09
cc_align-bible-25-gov-gu,"0.36067378436156405,1.5596652282040369,2.378726740261545",1.341355949857843e-08
cc_align-bible-25-gov-hi,"0.14426954124264027,1.3102072147774837,1.8966347192946222",2.439615027935894e-08
cc_align-bible-25-gov-ka,"0.07213476067127811,0.585075438802825,0.8064724294802673",4.203491764381142e-09
cc_align-bible-25-gov-si,"0.21640426290655004,0.5975979773417616,1.0148344640728992",7.496873093863079e-10
cc_align-bible-25-flores-ta,"0.5049432611584163,1.0449956961211389,1.1524263853336802",9.557267067027022e-09
cc_align-bible-25-flores-gu,"0.6492127730840358,2.314391279071081,2.26547992900919",9.70012897587658e-10
cc_align-bible-25-flores-hi,"0.36067375338618474,1.391334665087272,2.1199186062351925",8.729067291320481e-09
cc_align-bible-25-flores-ka,"0.21640427400650625,1.2486984494946016,1.5553577237759206",9.911077504745201e-09
cc_align-bible-25-flores-si,"0.4328085234190682,0.8391154093673442,0.6827607425151939",6.716161637516828e-12
cc_align-gov-1-bible-ta,"0.14426950851972897,0.4509547383501816,0.45050890509419644",1.7620930313688045e-09
cc_align-gov-1-bible-gu,"0.1442695038563773,1.4106573436816796,2.085977620513092",1.715340630177219e-09
cc_align-gov-1-bible-hi,"0.2164042648326809,0.5363021110325017,0.8382538572390967",2.3168084510952723e-11
cc_align-gov-1-bible-ka,"0.2164042521490416,0.23615363688559016,0.2157519132174838",1.6896895244945747e-08
cc_align-gov-1-bible-si,"0.21640428455329278,0.2863773847421859,0.27402305433925234",8.5558298666183e-09
cc_align-gov-1-gov-ta,"1.2262907767358844,11.199225466259957,15.490194291182185",7.240359489573322e-09
cc_align-gov-1-gov-gu,"0.4328085404047188,11.933981045329782,21.83374191467036",1.9065781575053904e-08
cc_align-gov-1-gov-hi,"1.226290787288239,9.768717861809545,14.857778381367941",1.2807442638859168e-10
cc_align-gov-1-gov-ka,"1.8755035593957972,6.4906247063414115,8.055122367095572",9.00646061612402e-12
cc_align-gov-1-gov-si,"1.0820212595228764,12.052186463167022,19.8236907473396",1.609124265215666e-08
cc_align-gov-1-flores-ta,"0.9377517771073473,1.2010685640796894,1.2096864245889807",1.1477166422166072e-08
cc_align-gov-1-flores-gu,"0.57707807039922,4.850116230064144,7.631249491602289",3.593986960712176e-08
cc_align-gov-1-flores-hi,"1.0098865282053813,3.781476482354001,4.706035909814261",4.301967992343673e-09
cc_align-gov-1-flores-ka,"1.298425599872766,1.3281776683443143,0.8520258037089411",2.937569086730788e-08
cc_align-gov-1-flores-si,"0.7213475213635544,2.7993659698729965,3.2355218409243975",3.2572544889589862e-09
cc_align-gov-10-bible-ta,"0.5042879045920515,0.6766404083580545,1.1742642398577325",0.00045926981494814835
cc_align-gov-10-bible-gu,"0.4328085199181501,1.2132130399325387,2.423193229856983",4.8049080344925905e-11
