train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,kfold rmse
cc_align,25,gov,1,flores,16.76582521748535,-14.126213555125515,2.117605810563439,2.224701146369828
cc_align,25,gov,1,bible,3.0685436313484487,-2.7184465166888945,0.723293438417806,0.7300091242518459
cc_align,25,gov,1,gov,1.7819405814824072,30.2912638507612,2.0662164662582927,2.0824385261441924
cc_align,25,gov,10,flores,33.412815818208955,-29.077670316129304,2.9015332404835674,3.0927428784252706
cc_align,25,gov,10,bible,7.453398061521833,-6.990291266943874,0.8066471419713117,0.807282566119859
cc_align,25,gov,10,gov,-0.8875730526926928,52.86407801866573,1.8581183717662202,1.9346664651798111
cc_align,25,gov,25,flores,37.04038913619236,-31.941748729694652,2.919942810984057,3.1299742803556554
cc_align,25,gov,25,bible,7.616310764840895,-6.553398170031536,0.9723467758095281,0.9747964295971218
cc_align,25,gov,25,gov,-3.0182523028590182,61.26213573949819,1.8632865837556725,1.9506806699074353
cc_align,25,gov,50,flores,41.31841149773849,-37.09386273737076,1.488926231787988,1.8444821757794883
cc_align,25,gov,50,bible,8.105776151839002,-6.931407911306254,0.22566921470262755,0.27955907771287125
cc_align,25,gov,50,gov,-2.0371833954065086,64.62093758952861,1.9623409974141521,2.430948501851096
cc_align,25,bible,1,flores,4.373786362222253,-3.9320387679738977,0.6358466567292672,0.6380630937987429
cc_align,25,bible,1,bible,1.8471915431654475,24.07765960000212,2.2291467303951773,2.253947853809484
cc_align,25,bible,1,gov,3.739805854163063,-4.029126256122153,0.4208521175595638,0.4351593006566376
cc_align,25,bible,10,flores,6.537087328152499,-5.4368931296360286,0.8835233965396784,0.8903464831247453
cc_align,25,bible,10,bible,3.537864152944731,35.67961153978716,2.69204329225565,2.7216005201997473
cc_align,25,bible,10,gov,3.152427126781518,-2.1359222452669346,0.8678731955159958,0.8818593382659649
cc_align,25,bible,25,flores,6.843106796116483,-5.53398058252424,0.9630292013840739,0.9636037524432474
cc_align,25,bible,25,bible,7.5378648923842695,35.67961047924307,2.683113319891401,2.7086174751592704
cc_align,25,bible,25,gov,3.7234947926170494,-2.4757276404322663,0.9301330941405832,0.9400153265153826
cc_align,100,gov,1,flores,19.97339834175687,-16.99029167905423,1.8504809136142115,1.959729565985153
cc_align,100,gov,1,bible,3.427572664917754,-2.864077448408463,0.6955601221283074,0.705007811955246
cc_align,100,gov,1,gov,5.250485337586623,27.572815680227116,1.570900428206641,1.5851764693358406
cc_align,100,gov,10,flores,32.990291224445905,-26.45631062418515,2.8142960284807166,2.984777014210909
cc_align,100,gov,10,bible,5.0225236407038,-2.6213582951526457,0.9220028852386272,0.9228906064658041
cc_align,100,gov,10,gov,-1.0007779366906833,53.88349685816748,1.879431849700838,1.9335695755243625
cc_align,100,gov,25,flores,37.872232525438584,-31.16504783152735,2.558907533888299,2.708884929137191
cc_align,100,gov,25,bible,5.805631446907657,-3.1553403630994974,0.9557094655407956,0.964094576918549
cc_align,100,gov,25,gov,-4.096699220704888,63.49514591280126,1.8929526943145258,1.9557977276170166
cc_align,100,gov,50,flores,45.74259898782228,-41.1191331555129,1.3932621081640504,1.725973436314249
cc_align,100,gov,50,bible,7.737545200203324,-5.054151731062486,0.10792875485777824,0.13370216760180748
cc_align,100,gov,50,gov,-3.6559562039844575,67.14801375574682,2.0163053748430393,2.497799585651963
cc_align,100,bible,1,flores,5.0359223767971395,-4.611650552340365,0.6102283513380045,0.612049938423833
cc_align,100,bible,1,bible,2.428156844967065,24.223298781920608,2.2204762018780606,2.253993516366291
cc_align,100,bible,1,gov,4.28990301250006,-4.514563253676558,0.4791963336812923,0.4921686868455293
