c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-1.4062690375139388,0.54664856578135,-1.4916255100920113,0.0,0.0,0.0,0.0,0.0,0.0,6.747982229653478,6.7765993243113956
