train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.611524578217951,-1.157657168913571e-09,8.690714144109743,8.986780631785663
gov,10,13.955046041765065,-1.3987308858190506e-09,14.222131241497623,14.480595414385817
gov,25,15.954303958845047,-1.4641595222021803e-10,15.628679941180527,15.862854952426328
gov,50,17.22225296319572,-1.583414208168878e-09,17.390631195993958,17.92091912164799
bible,1,3.7820494552678534,-1.7265906190244625e-09,8.205849879222662,8.1329297902375
bible,10,7.871137458506723,-1.8597393833255299e-09,12.638467625719931,12.51276467337978
bible,25,9.428059770491878,-8.513916889416098e-10,14.417148196685691,14.297625226096025
