train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,loo rmse
gov,25,bible,25,gov,-9.430350588812587,26.202452791684152,1.0,1.0,1.0,1.0,1.0,2.117338446469271,2.2745731261959743
gov,1,bible,1,flores,6.16235893229946,-7.804472039420545,1.0,1.0,1.0,1.0,1.0,0.8898004318985278,0.9003833834069259
gov,1,bible,1,bible,10.060999151873183,11.647365306352885,1.0,1.0,1.0,1.0,1.0,2.7770099234607413,2.9998854257347367
gov,1,bible,1,gov,0.012747796601015035,4.720202676562698,1.0,1.0,1.0,1.0,1.0,1.2418960211668328,1.3245264566325576
gov,1,bible,10,flores,6.2410577516842904,-5.396819966850619,1.0,1.0,1.0,1.0,1.0,1.288612558728036,1.4243111961158124
gov,1,bible,10,bible,15.786871451236737,19.506423413933746,1.0,1.0,1.0,1.0,1.0,3.7708061909020585,4.128612212298957
gov,1,bible,10,gov,-16.090096135671278,38.53835989857171,1.0,1.0,1.0,1.0,1.0,2.4788083545603143,2.6499091915188764
gov,1,bible,25,flores,6.813867123903467,-5.831186204524612,1.0,1.0,1.0,1.0,1.0,1.4173346999968819,1.5067030721830255
gov,1,bible,25,bible,16.991517339951397,24.755986338390606,1.0,1.0,1.0,1.0,1.0,3.5852107303508145,3.925206327238522
gov,1,bible,25,gov,-15.238471741526837,37.96858036217085,1.0,1.0,1.0,1.0,1.0,2.741422380122095,2.79630236113459
gov,10,bible,1,flores,8.822415806247836,-11.859412901863694,1.0,1.0,1.0,1.0,1.0,0.8108898148141672,0.844917557759321
gov,10,bible,1,bible,17.971893242690715,0.3575590610094179,1.0,1.0,1.0,1.0,1.0,2.168285533365028,2.5396869071592008
gov,10,bible,1,gov,7.508231780724358,-9.085997220919317,1.0,1.0,1.0,1.0,1.0,0.9145068336860318,0.953145644314465
gov,10,bible,10,flores,9.266218780337685,-10.285246511043297,1.0,1.0,1.0,1.0,1.0,1.214577644541269,1.298869934717608
gov,10,bible,10,bible,19.037005062094636,14.746906525350429,1.0,1.0,1.0,1.0,1.0,3.44593757626894,3.8558895731387985
gov,10,bible,10,gov,-10.564404796045885,27.979114663187044,1.0,1.0,1.0,1.0,1.0,1.9450495737350888,2.2348175894984443
gov,10,bible,25,flores,7.753788345905603,-7.033758297059694,1.0,1.0,1.0,1.0,1.0,1.4258040194974524,1.5091967430238942
gov,10,bible,25,bible,20.030402679142227,20.050165672114492,1.0,1.0,1.0,1.0,1.0,3.4590915935036124,3.659607117730406
gov,10,bible,25,gov,-14.157391371463415,34.874044948777886,1.0,1.0,1.0,1.0,1.0,1.9857818004702277,2.1299562344550056
gov,50,bible,1,flores,11.422859173031647,-16.2689365236506,1.0,1.0,1.0,1.0,1.0,0.3500123375064197,0.6492114941648343
gov,50,bible,1,bible,24.731256472197618,-7.997975421823968,1.0,1.0,1.0,1.0,1.0,2.347882888877221,4.35491094359068
gov,50,bible,1,gov,9.462216845248859,-12.931041617346814,1.0,1.0,1.0,1.0,1.0,0.304724426713018,0.5652101610231658
gov,50,bible,10,flores,12.118787603274331,-15.808017971251246,1.0,1.0,1.0,1.0,1.0,0.2575665017690558,0.4777408032741532
gov,50,bible,10,bible,26.894841622976653,5.286375858023601,1.0,1.0,1.0,1.0,1.0,3.3468860908278852,6.207886400182732
gov,50,bible,10,gov,-2.827485967747413,14.233873847637394,1.0,1.0,1.0,1.0,1.0,0.15002469548194616,0.27826959418772124
gov,50,bible,25,flores,10.177537166991666,-12.049150357013898,1.0,1.0,1.0,1.0,1.0,0.33585137447136126,0.622945596879834
gov,50,bible,25,bible,32.19005593104758,3.251583149166675,1.0,1.0,1.0,1.0,1.0,3.1468984487975624,5.836944594934023
gov,50,bible,25,gov,-2.2822578610470803,14.383868448474587,1.0,1.0,1.0,1.0,1.0,0.2357896255089106,0.4373485012426406
bible,25,gov,1,flores,24.898974089079022,-32.36825924503849,1.0,1.0,1.0,1.0,1.0,1.6215844209465096,1.8807823607880416
bible,25,gov,1,bible,13.4937160080038,-17.480010234391713,1.0,1.0,1.0,1.0,1.0,1.6184117056717706,1.6581046985999852
bible,25,gov,1,gov,2.3682484304323137,33.318015590423684,1.0,1.0,1.0,1.0,1.0,1.5881197543340915,2.1678502838583658
bible,25,gov,10,flores,52.18999142854193,-68.29660743374349,1.0,1.0,1.0,1.0,1.0,2.621246331115771,3.056979395146344
bible,25,gov,10,bible,12.678111311099082,-5.9415703378375335,1.0,1.0,1.0,1.0,1.0,2.3814678804550073,2.4808947309073215
bible,25,gov,10,gov,1.149993518648218,57.850256902676435,1.0,1.0,1.0,1.0,1.0,3.342901136959536,4.323148789297906
bible,25,gov,25,flores,55.94814295487425,-71.31738185258779,1.0,1.0,1.0,1.0,1.0,2.6349665012739885,2.9566612479777694
bible,25,gov,25,bible,4.547641576388669,9.883441038274915,1.0,1.0,1.0,1.0,1.0,2.7817786321072537,2.9023174892725048
bible,25,gov,25,gov,-5.9089234826849335,76.23264638604097,1.0,1.0,1.0,1.0,1.0,3.8603455467069954,5.037246661525515
bible,25,gov,50,flores,64.44122109952784,-85.36290402544279,1.0,1.0,1.0,1.0,1.0,0.6841295534645737,1.268940179483122
bible,25,gov,50,bible,20.33908440937899,-14.764354411727629,1.0,1.0,1.0,1.0,1.0,0.5753810285299465,1.0672308359924834
bible,25,gov,50,gov,-0.8549949067012952,73.4692060991702,1.0,1.0,1.0,1.0,1.0,4.7460004337257695,8.802998211882796
bible,1,gov,1,flores,17.31007454659676,-21.28805768283356,1.0,1.0,1.0,1.0,1.0,2.0197812180710946,2.1251550967509365
bible,1,gov,1,bible,8.8817307077015,-7.872118659580545,1.0,1.0,1.0,1.0,1.0,2.0738856074096494,2.07519370286371
bible,1,gov,1,gov,-6.886257530356804,44.64839481221329,1.0,1.0,1.0,1.0,1.0,3.6791683997904467,3.8348679953234273
bible,1,gov,10,flores,49.072083146182166,-64.55461903622275,1.0,1.0,1.0,1.0,1.0,2.814815319640551,3.1533847984003804
bible,1,gov,10,bible,1.0568222555192115,11.207825663690107,1.0,1.0,1.0,1.0,1.0,2.66565728240783,2.710317511723309
bible,1,gov,10,gov,1.550213246914013,55.65064240965462,1.0,1.0,1.0,1.0,1.0,3.5667494645912527,4.449712603748356
bible,1,gov,25,flores,56.13617846953643,-72.80880065079286,1.0,1.0,1.0,1.0,1.0,2.8083115387088884,3.1322336633490138
bible,1,gov,25,bible,-2.3791175335541688,17.79855604619608,1.0,1.0,1.0,1.0,1.0,2.695779704005527,2.761773035462483
bible,1,gov,25,gov,-1.8904630405153582,68.57232239294333,1.0,1.0,1.0,1.0,1.0,3.7727081914413443,4.965514645655217
bible,1,gov,50,flores,64.32201111406981,-85.78418604827702,1.0,1.0,1.0,1.0,1.0,0.5605567697577177,1.039734423778455
bible,1,gov,50,bible,10.908993045528856,-2.795978054008726,1.0,1.0,1.0,1.0,1.0,0.47919516402606144,0.8888229108471918
bible,1,gov,50,gov,4.117350404952107,64.60680219626764,1.0,1.0,1.0,1.0,1.0,4.841251291766364,8.97967191321258
bible,10,gov,1,flores,25.95985903641137,-34.67210685354561,1.0,1.0,1.0,1.0,1.0,1.5955133977206397,1.77253108859221
bible,10,gov,1,bible,11.71158319241457,-14.41803242352762,1.0,1.0,1.0,1.0,1.0,1.6771480051092693,1.6909591977251346
bible,10,gov,1,gov,2.056436162248984,32.719777222912285,1.0,1.0,1.0,1.0,1.0,1.7211288640676081,2.2134515692250583
bible,10,gov,10,flores,52.24445802456076,-68.83691141749243,1.0,1.0,1.0,1.0,1.0,2.611830949364628,2.9185305300144244
bible,10,gov,10,bible,10.042429683961588,-2.1003212962096423,1.0,1.0,1.0,1.0,1.0,2.6481761418378054,2.69339617282057
bible,10,gov,10,gov,-0.9719898850145561,61.01506480382509,1.0,1.0,1.0,1.0,1.0,3.350457758189514,4.312225196383937
bible,10,gov,25,flores,55.142145435128036,-70.44799995872924,1.0,1.0,1.0,1.0,1.0,2.7408672797037097,3.0275682171501237
bible,10,gov,25,bible,5.1618775023741765,7.831556950357487,1.0,1.0,1.0,1.0,1.0,2.732631074643524,2.8906234531758113
bible,10,gov,25,gov,-3.592144069778618,71.94279185774029,1.0,1.0,1.0,1.0,1.0,3.7493155929148627,4.899725954726418
bible,10,gov,50,flores,62.383196389654685,-82.25645775089464,1.0,1.0,1.0,1.0,1.0,0.6850645608568605,1.2706745314543044
bible,10,gov,50,bible,20.224333414272184,-15.647213759846272,1.0,1.0,1.0,1.0,1.0,0.606507977100574,1.1249656942658843
bible,10,gov,50,gov,1.5896626843620552,69.25054971014909,1.0,1.0,1.0,1.0,1.0,4.731839470653787,8.776732174230633
