train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,loo rmse
cc_align,25,gov,1,flores,1617.8425489090355,-4.648885285789654,-2.876820724517815,1.0000000000000002,1.048808848170152
cc_align,25,gov,1,bible,1517.563338192419,-4.054651081081647,-9.067212808580035,0.23021728866442678,0.2387467277262664
cc_align,25,gov,1,gov,123.77042314806647,-1.7395330710202113,-0.2079076966796261,2.059126028197399,2.558124312851116
cc_align,25,gov,10,flores,309.21142002166215,-2.0679441323266183,-3.1478400223620837,2.0496341136895624,2.4085265206448843
cc_align,25,gov,10,bible,81.61829769367114,-2.0909179785852605,-3.864169131374723,0.6648308055437865,0.7231873892705823
cc_align,25,gov,10,gov,92.07957679913557,-1.325781945731304,0.7338932318280037,3.2596012026013237,3.496426745834184
cc_align,25,gov,25,flores,215.91101780593903,-1.640681164846032,-2.9423947299794055,2.2847319317591723,2.7429910681597374
cc_align,25,gov,25,bible,59.232954551297375,-1.2629372532429208,-4.657573383642832,0.7106335201775948,0.8056053624448888
cc_align,25,gov,25,gov,93.60656107142157,-1.2281391752265884,0.7055822531558831,3.793810749101753,4.030136473457992
cc_align,25,gov,50,flores,6.430109992700252,-2.730405224455602,8.566597435073474,2.6536138881862374,5.488436454486975
cc_align,25,gov,50,bible,2.0796910324546425,0.8961215866148892,-0.9389502790837208,0.5715476066936458,0.5734443668091924
cc_align,25,gov,50,gov,5.46482811477477,-0.5904902885228157,6.520407990688059,5.307227777146798,8.428224238561452
cc_align,25,bible,1,flores,433.9131237091713,-4.198538455602635,-4.336359850748611,0.38209946349085594,0.4135214625432574
cc_align,25,bible,1,bible,92.27801467265706,-2.6021859669947927,2.1482502443912037,1.5211837495845137,1.844722201308351
cc_align,25,bible,1,gov,3291.5675130654236,-7.375989431307796,-3.302416868705766,0.2863564212655271,0.2880972058177587
cc_align,25,bible,10,flores,117.63083268726035,-1.861022796338604,-5.295177567781419,0.41593268686170837,0.42071367935924736
cc_align,25,bible,10,bible,66.53289341716773,-1.861751261090067,2.295744416451264,2.150348808914499,2.3765521244020715
cc_align,25,bible,10,gov,7774.019406432557,-6.649763035825685,-6.035350218712012,0.2549509756796393,0.2846049894151527
cc_align,25,bible,25,flores,48.98975653718308,-0.5715841383994738,-5.9598343210629885,0.47010637094172636,0.4959838707054899
cc_align,25,bible,25,bible,61.35259771755879,-1.5509944650184395,2.09720530982069,2.1496511344867106,2.349680829389375
cc_align,25,bible,25,gov,1609.892040487756,-4.700036292457374,-6.151856390902331,0.2983286778035259,0.3376388603226826
cc_align,100,gov,1,flores,432.8024550303852,-3.331444465285377,-2.1868920096482904,1.175159563633807,1.2672805529952993
cc_align,100,gov,1,bible,590.3672925261261,-3.513978868376887,-7.2951482473090135,0.22360679774997894,0.22583179581272428
cc_align,100,gov,1,gov,80.43334183081048,-1.3691167753330955,0.19881370553830227,1.812456896039186,2.192259108773328
cc_align,100,gov,10,flores,289.25255564556585,-2.1092343997927405,-2.611024346471062,1.833575741549827,2.0791825316696033
cc_align,100,gov,10,bible,116.16413703426484,-2.5782910930210075,-3.101549283038351,0.6074537019394975,0.7707139547198979
cc_align,100,gov,10,gov,91.09794640079275,-1.3034518432504034,0.7501812036844391,3.3378136556734264,3.641016341627705
cc_align,100,gov,25,flores,156.68168987294382,-1.4171580186800956,-2.415909652515135,2.1151832071950647,2.387257841122324
cc_align,100,gov,25,bible,47.461786371598265,-1.4953173397096642,-3.0830135965451615,0.7211102550927978,0.9186947262284677
cc_align,100,gov,25,gov,88.56208548899528,-1.2108981756636952,0.838514724262521,3.9406852196033113,4.222913684220386
cc_align,100,gov,50,flores,5.317992572288143,-2.394482603535673,8.511013936469615,2.9802125207432812,5.5485342446046015
cc_align,100,gov,50,bible,1.5610869569187862,0.23530497401291803,1.9448176049751158,0.40824829047344835,0.4313097811728719
cc_align,100,gov,50,gov,5.665255557393367,-0.600533564655749,6.461543549230352,5.511351922221589,8.826581945891434
cc_align,100,bible,1,flores,161.05020286450093,-3.0538164955118203,-4.228568508200343,0.4,0.41952353926806074
cc_align,100,bible,1,bible,75.28397681092684,-2.4409891649019837,2.3823379703779937,1.456021977856104,1.6721243972862785
cc_align,100,bible,1,gov,1028.557856827507,-5.500463369192712,-4.3078291609245385,0.3178049716414141,0.3193743884534263
