train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.658396406375383,2.0903037881869763e-09,8.6769410541959,8.97195294285321
gov,10,13.713910280809333,1.4901883730369653e-08,14.262407619554267,14.553754759065102
gov,25,16.1486640974085,-1.5574693483552022e-09,15.59878165691892,15.915499513467836
gov,50,17.254696469744985,-2.9962876943518265e-10,17.386287239373516,17.98714510026853
bible,1,3.631740876287411,-1.5020466971823968e-09,8.252483223821178,8.115317914633888
bible,10,7.8924483966849275,4.087273825125504e-11,12.634209475251831,12.515647779812078
bible,25,9.44965239003688,-5.1935489471854e-10,14.413381762200443,14.296819184272536
