train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,2.0608278607370987,-1.0471607894241526e-09,1.7006375027283305,5.642618526016634,5.704335868129358
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,1.8608754038345157,5.90403466966224,-4.467015835398289e-09,9.22216528675906,9.236194437702473
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,1.7329598393613728,5.52090985576608,-2.5726039951169933e-10,6.882931640231036,6.879135216605176
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
