train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,loo rmse
gov,25,bible,25,gov,-6.783343293786511,-4.822966047172216,0.7406725500820843,0.9549556053951765,0.837932569949862,1.6391661826597295
gov,1,bible,1,flores,-7.47361022624029,-3.456221447738468,0.3355720796749011,0.0795600518554519,0.4680325504197036,0.14775122744401675
gov,1,bible,1,bible,15.449999668281224,-93.53530049782138,33.92345368480598,133.47357830407748,1.6760071598925954,1.676356412497573
gov,1,bible,1,gov,-7.236260685220592,-4.011962274388199,0.4563508901500813,0.6197968190013117,0.6857626795998261,0.9254692878924546
gov,1,bible,10,flores,-10.95250979799736,-4.312881560860497,0.30500001890372025,0.623739705536913,0.5446513840090216,0.1897875088690662
gov,1,bible,10,bible,25.131388682849945,-738.4052949006818,296.12313131323606,999.9999617507729,1.633983108223059,1.712762494374652
gov,1,bible,10,gov,-3.1816786409152407,-5.102009342311285,1.0452514573507308,1.59366902433802,1.4431624656205901,1.9197025437173185
gov,1,bible,25,flores,-11.080659597725473,-4.336485722997715,0.3579588107135965,0.47699751268366636,0.4590531069958405,0.1150486661711366
gov,1,bible,25,bible,29.32776247453333,-739.6459220665218,297.1079945723755,999.9999998608495,1.3920232781337345,1.5544201379712808
gov,1,bible,25,gov,-0.5149451564591406,-5.035161071724411,1.478520414501326,1.2651447702403813,1.7417103584440572,2.031420176597184
gov,10,bible,1,flores,-9.223669403886182,-3.720731334196505,0.2271983824949179,0.27873500033771037,0.28322979989987046,0.5981539689741954
gov,10,bible,1,bible,17.199999994882916,-15.903448341620491,-24.209771985228645,124.46422120378679,0.9273618537394506,0.9349985339854033
gov,10,bible,1,gov,-8.998267786825904,-3.8010291260120357,0.27755719464076,0.3051747284737491,0.3258695809506859,0.4596098608167854
gov,10,bible,10,flores,-11.26633768673692,-4.248024551063027,0.28516201788699075,0.45667479742458683,0.2779886820815973,0.8713861593397794
gov,10,bible,10,bible,25.837982714729232,-736.1994018521308,294.4737772299551,999.9999998664326,1.2455261053270008,1.2783669989602142
gov,10,bible,10,gov,-6.441535414111451,-4.898844781190192,0.62704745109167,1.4261338595597377,0.9482509137632247,1.7064078864695016
gov,10,bible,25,flores,-11.541243753026059,-4.378424206932332,0.34778392502003946,0.4557780434507951,0.27482360745232126,0.876736707522149
gov,10,bible,25,bible,29.70171180127592,-740.0409125357095,297.4802040566696,999.9999999999999,1.4393252459836599,1.619259060034981
gov,10,bible,25,gov,-1.8005951425344493,-4.874023415599177,1.06152337659249,1.6037251345621983,1.0800012252990288,1.495697118994199
gov,50,bible,1,flores,-1.1326533336220501,-0.4074790943375866,-0.13765599651684868,-1.7781385486691828,2.667957538196623e-10,0.050668784537895036
gov,50,bible,1,bible,6.674694138948891,-4.080729704159927,-0.5969066712514146,2.2545021447841713,1.8219590466151594e-08,3.185837307301808
gov,50,bible,1,gov,-0.9035809124496745,-0.47604708511509414,-0.06687579058289467,-1.60979037145785,4.950597968330622e-10,0.21811813667833665
gov,50,bible,10,flores,0.4027823207000395,0.256942108557701,-0.39500054060725853,-1.8867574255701993,4.842287453636096e-10,0.2538387431252544
gov,50,bible,10,bible,3.710598868322224,-5.533930104752979,-0.1519853777107306,2.2010917815183895,7.225124552329018e-08,8.070250635667758
gov,50,bible,10,gov,1.6328424753916033,-3.3904684139706096,0.5799216675481226,1.5743281992100366,2.9675147725014593e-09,1.085807901847601
gov,50,bible,25,flores,-0.14103188493161303,-0.9982998215525318,0.06179608451684346,-1.3369644512889125,1.801468687822526e-10,0.46026358813326107
gov,50,bible,25,bible,3.7898390819785006,-5.7647268596874985,-0.04897793242081992,2.0227530489374135,4.865906497726548e-08,9.823343534766384
gov,50,bible,25,gov,1.4209807533312064,-3.513023343777468,0.8543617911938531,0.6540413140266182,1.4648121064042307e-09,1.2467623267374965
bible,25,gov,1,flores,-16.858034087782215,-4.831041475223964,0.15239376467572355,0.6588944330092514,0.523856590027474,1.759776031009998
bible,25,gov,1,bible,-12.699785685925805,-4.316204561322343,0.34380190807995964,0.21558988354369593,0.6536669194856867,0.641206405128502
bible,25,gov,1,gov,19.549512608666138,-15.01010630337872,4.775166969998416,18.935899851779027,0.7333276020939694,1.2007009277998055
bible,25,gov,10,flores,-23.73037726900945,-5.451794559211288,0.12304536299636448,0.7109033883105713,0.7281546529472154,3.19617609928881
bible,25,gov,10,bible,-2.405087661962941,-4.177313951247502,0.3812077351380186,0.6975508537242441,2.1309302337667404,1.5487168246038083
bible,25,gov,10,gov,31.599941829774366,-29.42926735225416,8.815231522826895,41.4375435415911,0.5081563010895417,0.5739574229080039
bible,25,gov,25,flores,-21.097405358484938,-5.386412167669275,0.13799686192742117,0.6035861479045778,0.7357665749283588,3.067573918969954
bible,25,gov,25,bible,8.454071958151165,-19.934639048327675,7.114571966888221,25.34747714175379,2.3779474445256903,2.640096247015889
bible,25,gov,25,gov,34.599999998733416,-80.58189601262558,29.64368673188349,109.45667458886562,0.12649110720716206,0.15213793757020538
bible,25,gov,50,flores,0.9660481791356431,-2.602047500457165,-0.49722876451951575,-0.7546824053055906,1.7105293697457574e-08,1.6650121772611848
bible,25,gov,50,bible,1.2326907958335234,-3.533761703189174,-0.21542282018136236,0.9770445970249727,1.148624308647085e-08,4.646450985278704
bible,25,gov,50,gov,2.275844740704171,-6.76554974236812,0.22401673768711353,2.5919143418703334,2.0097319515937608e-09,16.233040346637136
bible,1,gov,1,flores,-12.415187499996712,-4.484476579880957,0.29779860515739576,0.42231016966014456,1.445574134925679,0.5714114968715257
bible,1,gov,1,bible,2.4051890196346237,12.666981434623615,13.145880808629455,-47.45222541096105,0.9322477493020255,1.15527057926201
bible,1,gov,1,gov,15.60415896394832,-23.584895990064354,8.21225353635003,29.07381666101814,2.7454396396178637,2.931988078014235
bible,1,gov,10,flores,-22.14415886531322,-5.351637880764079,0.16669912031517742,0.6177357887705858,1.4584050069213912,2.4240063452882943
bible,1,gov,10,bible,5.810684790775859,-20.018408920415197,7.636889243326496,24.56932389019036,2.2944655575640955,2.5030149691494796
bible,1,gov,10,gov,30.600737405284228,-28.279989984945125,8.40022527300427,39.62889887768335,1.0178972208130095,1.0821961424458666
bible,1,gov,25,flores,-22.198978679108674,-5.412193064775095,0.15276080483624033,0.5903566216987097,1.0665954983467238,3.1152591375179814
bible,1,gov,25,bible,5.965441084065075,-21.248712658688333,7.742058041574714,26.637443976623718,2.2336839469645233,2.4133039208435862
bible,1,gov,25,gov,34.34974138363296,-33.45330335201816,10.345014462369686,46.67475189313986,0.28506871416511004,0.3682221849763854
bible,1,gov,50,flores,0.7803059832444258,-2.532415470311971,-0.5699134948402562,-0.6850889510116471,2.2779570390315278e-08,1.2720843687216294
bible,1,gov,50,bible,1.216253974764061,-3.408464716031531,-0.08305313380991261,1.1304823359787435,5.895467661671851e-09,1.450863892700678
bible,1,gov,50,gov,2.5077135615085515,-6.680084786468031,0.17137108897368308,2.577522833053194,1.9545351116641546e-08,10.308716303252364
bible,10,gov,1,flores,-16.015712436382927,-4.7054413158075725,0.16371963068644557,0.530275922529583,0.663924062667446,1.554791791379197
bible,10,gov,1,bible,-10.404772583903469,-4.081250953039315,0.42716534985773663,0.0005387262587188294,0.8579944297861786,0.30469324279364857
bible,10,gov,1,gov,18.892141393100797,-17.599507168138306,5.737620480286336,22.59341304451823,0.8690247459788285,1.2575721278708545
bible,10,gov,10,flores,-22.58779353518275,-5.358685451939873,0.14541773419778198,0.592253099128651,0.7674920621570849,3.013449332205463
bible,10,gov,10,bible,0.07749885919576721,-3.8739090508896603,0.559142760886904,0.4929359770794316,2.425929453607493,1.8763489278202867
bible,10,gov,10,gov,31.149514512785476,-29.73343055277738,9.071023017342174,41.31799353815954,0.6029856783364668,0.6700917328416047
bible,10,gov,25,flores,-21.38999584866951,-5.389649904655885,0.1578264681478977,0.5685224937460897,0.7389436271212354,3.0378919743825183
bible,10,gov,25,bible,7.959239522011637,-19.834098143922922,6.8807596829771445,25.780164664834253,2.3369288312645113,2.6239348159735263
bible,10,gov,25,gov,34.55000007155868,-60.94897871630046,21.635323397785097,83.26394808776791,0.22135961973618634,0.2273777061498254
bible,10,gov,50,flores,0.8259692286418193,-2.6459104075260798,-0.4624777276507151,-0.7348384310622936,1.3146612833389595e-12,1.5030244763974792
bible,10,gov,50,bible,1.306760466668976,-3.3506149576898405,-0.2908676352470339,0.9868791417497315,1.1835994952359525e-08,1.3514841629702505
bible,10,gov,50,gov,2.363421887344954,-6.728828123317279,0.20604517455886107,2.569275423222061,4.270100945463728e-08,16.143974882677316
