train set,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,flores,7.193658535793115,-1.7399882914898477e-08,0.01122655832238279,0.00045348611361077683,1.6428888508127695,-2.7706512176479e-09,0.0016955800679532172,5.842914192023527,5.912253732180647
gov,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,25.292346202830277,9.735671841535364e-05,0.014070381239287813,-0.11525166358286704,7.261034231628329,-0.049072033816149836,-1.6420429831793139e-09,9.928168877179548,10.019401324146589
bible,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.96572417289264,0.00012762044507973536,-0.0004277454931424661,-0.00015207891128999327,-8.81653445090957e-10,-0.00046204924499041345,0.0002994857001665953,7.5427155464655415,7.572650835041446
bible,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
