c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
33.71938629463908,0.3295104263044267,-0.0029049275572777212,-67.93966486656113,0.0,0.0,0.0,0.0,0.0,0.0,4.808431900744203,4.838634777792687
