c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
41.58106833886893,0.057198926903884346,-67.79017522113698,0.0,0.0,0.0,0.0,0.0,0.0,4.7855526215801945,4.802654158027313
