c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.319868992419586,0.004473316603937404,-108.65500039439856,60.88877654460671,53.40775040444568,-56.80584874812976,13.19419004454501,89.99999999995673,-67.31972146813548,-17.397647460473348,4.477759908740176,4.84568380171327
