c0,c1,c2,c3,c4,c5,rmse,kfold rmse
2.461558337590424,-0.0008278859326834332,0.0012659567278938224,0.002183749037212042,0.0004074270019227871,-8.159580653734295e-09,13.707781791360093,13.70447581045101
