train set,c0,c1,c2,rmse,kfold rmse
gov,12.390300795464283,3.473905799519748e-09,-0.011773864049367895,14.741219528241546,14.78687825978208
bible,7.038607105446408,-1.3499073185730053e-09,-1.5167743089249494e-08,12.275713593430718,12.205448866626037
