train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,19.413476289751056,-25.451833185356133,2.056104788785072,2.1868789299484983
gov,1,bible,3.5013923007901813,-4.6070449169545675,0.7788777384329371,0.8156476727328232
gov,1,gov,-3.830309427850481,39.466531161694235,3.513146666242492,3.849766257699298
gov,10,flores,52.071810050515076,-69.12444565157533,2.5822534019447287,2.745063082436814
gov,10,bible,13.11076755842198,-19.021276816314327,1.0896085335642132,1.1368808500083278
gov,10,gov,0.8758524455552157,58.21818377151675,3.231353737854796,3.541822032706738
gov,25,flores,57.63473190029983,-74.49009853844285,3.0248912378672803,3.2220437457712783
gov,25,bible,13.062147470926343,-18.147396108055784,1.2868227601223416,1.3416540396851984
gov,25,gov,0.04417539577887628,66.21048177137367,3.888654372028701,4.279611455951307
gov,50,flores,63.1698420518903,-83.36869109917448,0.7001605307625196,1.6169998290746515
gov,50,bible,14.066313524441176,-20.258556786759776,0.317950382735931,0.7342975360184503
gov,50,gov,3.7523951878996873,65.68210453324674,4.640328641961852,10.716704684823704
bible,1,flores,3.389421565296782,-3.8992152961966604,0.5340043504514835,0.5636043860826047
bible,1,bible,10.358948048282189,11.444712510576316,3.0357828542460035,3.3344872153458858
bible,1,gov,3.5950797883347536,-5.077283362357612,0.34427758531473884,0.36321892767241654
bible,10,flores,5.994816523889796,-6.3826268944441935,0.7959597199724651,0.838262134179716
bible,10,bible,15.314838935338964,21.17652494008986,3.5096324141177186,3.778653283375539
bible,10,gov,6.112398862529008,-8.268442792650662,0.624561767741142,0.654580861285647
bible,25,flores,6.169266618060594,-6.0981866881097115,0.8254635910758383,0.8656799937731101
bible,25,bible,17.876931677711045,23.853242798396902,3.655020688303817,3.9213193157571284
bible,25,gov,5.7731065228304335,-7.37621948246677,0.7554934242405063,0.7934420812672298
