train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2",rmse,kfold rmse
cc_align,25,gov,1,flores,-175.6287874718945,861.9693123948224,-999.9999999913547,1.7295719095488717,1.8400714218101195
cc_align,25,gov,1,bible,-222.6595141660661,946.9377299082792,-999.9999999257601,0.6416727535789526,0.6433691472539884
cc_align,25,gov,1,gov,-245.41893351989316,999.9999999722182,-921.992058046122,2.440669935825145,2.7821022024799156
cc_align,25,gov,10,flores,-122.88747196740803,766.3090239193731,-999.9999999999972,1.9376254841318465,2.0239568105457963
cc_align,25,gov,10,bible,253.29099115969956,-999.9999963383885,995.5115489553782,0.7924191511291815,0.8508190294067143
cc_align,25,gov,10,gov,-254.5952579942595,999.9999999999986,-828.6127345637512,2.768098767689391,3.839757051626814
cc_align,25,gov,25,flores,-113.65201416001327,750.6856620347692,-999.999999999997,1.8161886289484046,1.908430185498466
cc_align,25,gov,25,bible,253.45764540654488,-999.9999999641236,996.7648518592439,0.961707000907054,1.0750466652766841
cc_align,25,gov,25,gov,-258.74694385560144,999.9999999981923,-795.5797515740206,3.0026211659506536,4.233352705289424
cc_align,25,gov,50,flores,-112.47257233104573,751.6638620689884,-999.9999999999999,0.09313028579829487,0.1754867165430225
cc_align,25,gov,50,bible,250.64974846526408,-995.2689600352559,999.9999999999932,0.40412447219953007,0.6390103437705058
cc_align,25,gov,50,gov,-261.1136342083671,999.9999999999944,-774.0770493852344,3.894104385324321,5.768209642428075
cc_align,25,bible,1,flores,196.83880404371095,-780.3086110024382,778.5130882708967,0.5976948047657821,0.6031630215664885
cc_align,25,bible,1,bible,206.15907468890236,-872.6192032442157,999.9999999999992,2.3178975376958153,2.791873658060584
cc_align,25,bible,1,gov,200.25889177126527,-796.1784780933468,793.6997348465917,0.3504314447917079,0.3578749469635034
cc_align,25,bible,10,flores,-214.69678624290572,933.8220807661147,-999.9999999347683,0.7806826284250697,0.7907657605272111
cc_align,25,bible,10,bible,189.0996274861956,-817.5334976968519,999.9999999999914,2.7989598058163527,3.533575988330971
cc_align,25,bible,10,gov,-221.9714697283171,946.5075304420803,-999.999999972099,0.7963386932656208,0.7997321974844371
cc_align,25,bible,25,flores,-215.5223651277501,936.0255110402272,-999.9999999525779,0.8874676436805331,0.9305810486095368
cc_align,25,bible,25,bible,191.6534701028877,-814.5430978140806,999.9999999999917,2.758108349630288,3.4812923322124147
cc_align,25,bible,25,gov,-220.90586229151728,945.0071015765224,-999.9999998697638,0.8565138304746152,0.8566136740615634
