train set,train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,1,3.910562497411494,0.474069829961258,-1.2707970808256754e-09,1.370654292226067,0.2527796248967889,8.808206517329161,8.93915050136921
gov,10,13.747309250512812,0.0006156498946926309,1.6296251472190901e-07,0.00046599625277107506,-1.4111489325048562e-09,14.2564766500908,14.659964963001574
gov,25,14.082747389520629,-4.6831210231610184e-09,0.008035236711310513,3.7192884349279596,-0.1380631967636898,15.540805994058676,16.130735184756777
gov,50,14.451815084409818,-2.944157091455333e-09,0.07806681288123579,4.202401206008735,-0.035821021525520434,17.366795749262096,18.054238823557636
bible,1,3.5648037098872467,-7.586990755763368e-10,1.4650924166613159e-05,-0.0003628142435018008,0.00023575085940162597,8.274087765721033,8.107206023882114
bible,10,6.273384779322339,-2.43897347502238e-13,0.049323468287614226,1.7571940308307603,0.03705438641054305,12.71293815129718,12.555118161476425
bible,25,9.175449161165972,1.631460454442459e-05,0.005236120788116041,0.055897741502543674,-2.7170672600528947e-06,14.455806964655697,14.517636419057224
