train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,2.2667102118821476,3.1111142926719433,-7.91625779888738e-10,5.464707616462877,5.469037408465559
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,2.065278387979512,5.67675372407767,-5.191516438016725e-09,9.234147274550828,9.23603799622597
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,1.9879777038863968,5.257153308089486,-2.8348348855736467e-10,6.873462720713174,6.870951559112089
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
