c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.7584200860428228,-1.355498739132349,0.07308789636494673,-0.0009134968930376536,-12.879725841603292,0.46387058800134195,0.3660158264783228,0.3515125489937382,0.5559691917387135,0.6117944495618991,0.2517122073670817,7.606939435665269,6.241482767564291
