language to,c0,c1,"c2,1","c2,2",rmse,kfold rmse
ka,28.215103640369403,0.6517508605927197,-75.10348838842053,25.160586656233097,4.11175086711852,4.175096720068363
gu,24.509329318367858,0.610027900474351,-0.7720720284513037,-94.7816666807941,4.3039200576174075,4.370710281012309
hi,33.36406486586953,0.5735852055451567,-68.08313863939802,-2.378093905333232,3.144932388362277,3.6024692404507177
si,54.92540372758345,0.554788054137525,-199.62416678269392,171.91872724024057,2.8980276992993663,3.5785905786507994
ta,39.27830190640249,0.5617486471530287,-137.18932586402013,109.45854202382942,3.3490539888525923,4.110108612755368
