train set size,test set,c0,c1,rmse,kfold rmse
1,flores,1.6114660920745374,-1.429031919087308,2.335026362707596,2.363262131738423
1,bible,10.344140514836933,0.3952741016418068,8.385189975884662,8.540800892061263
1,gov,11.685781104242558,0.44222436475856636,9.604465006203228,9.760849192056844
10,flores,3.612378004347882,-1.6759175706668215,5.282461083632409,5.374096063473494
10,bible,17.122997937097427,0.3769036622850962,13.057300536746009,13.317240727939781
10,gov,23.857276383731175,0.7307372632134755,16.88096062038879,17.20531317958517
25,flores,4.588063164107767,-1.5296559850896077,6.365511361856878,6.473527722041389
25,bible,19.515506594909407,0.3429273943247262,14.88144979521957,15.180439111623244
25,gov,27.597462863758174,0.8355938841218612,18.73515337808854,19.104077015374468
50,flores,6.6802856827276225,-1.9428445224006607,1.315532421355611,2.7393231525394452
50,bible,0.7287397621889157,-2.805103584554357,0.21099174692717199,0.514188231886143
50,gov,61.17972726779462,1.008972221454074,1.8644666666319443,3.493833516229653
