language to,c0,c1,rmse,kfold rmse
ka,1.2586767673711827,-1.4211377960717908,6.707458069331114,6.750341673293002
gu,5.550819383207236,-1.3743888200547125,8.538003190330159,8.581063222642355
hi,3.9320126497322647,-1.4795369580265616,7.352390847025583,7.399404017652897
si,0.44952968404815813,-1.6673870267800297,3.1041410457021814,3.1170072845369887
ta,0.09698096306525683,-1.5026744216547625,4.236400873456369,4.270607293312943
