c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
39.46650294589387,0.19339503932248986,-111.1615893669404,65.21510971343093,0.0,0.0,0.0,0.0,0.0,0.0,4.676464998647356,4.698338837069303
