train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,loo rmse
cc_align,25,gov,1,flores,4.9,-5.412360035222508,1.3788884412211648,1.4146848883526444
cc_align,25,gov,1,bible,0.7000000000000002,-7.646366942651502,0.6110100926607788,0.6142746399887703
cc_align,25,gov,1,gov,20.0,-1.717262879506998,2.0672042311618197,2.5646312275516974
cc_align,25,gov,10,flores,11.1,-3.0664618285654517,2.7570515652293,3.033369963148797
cc_align,25,gov,10,bible,2.15,-3.3705544359764077,0.8064324728911487,0.8551802928817603
cc_align,25,gov,10,gov,32.8,-1.031777065117549,3.4001960727777645,3.6278551974042914
cc_align,25,gov,25,flores,12.9,-2.5821509400375855,2.9707462586584756,3.3360655469180056
cc_align,25,gov,25,bible,2.6,-2.9112449352439413,0.9556847457887635,1.0282671507606054
cc_align,25,gov,25,gov,36.35,-0.947634506719077,3.929164457404823,4.157803907513357
cc_align,25,gov,50,flores,12.899999999999999,-2.5914880992569636,2.6536138880151094,9.925350805043408
cc_align,25,gov,50,bible,3.5,0.8505288544196358,0.5715476066494082,1.3796047545368626
cc_align,25,gov,50,gov,41.10000000000001,-0.5604474169917582,5.307227776030219,16.419646771002103
cc_align,25,bible,1,flores,1.1500000000000001,-5.563517389298538,0.516074929960111,0.5397530299436339
cc_align,25,bible,1,bible,16.150000000000002,-1.8375908219411208,2.121556032726923,2.3643180835073783
cc_align,25,bible,1,gov,0.5499999999999999,-8.164360812520423,0.3301514803843836,0.33166247903554
cc_align,25,bible,10,flores,2.2,-3.7520007909502495,0.7933053216343209,0.7958224257542215
cc_align,25,bible,10,bible,25.900000000000002,-1.094803616147298,3.175741383257355,3.333066655999147
cc_align,25,bible,10,gov,0.9,-8.626151340618286,0.5876506898943737,0.6011100842053254
cc_align,25,bible,25,flores,2.55,-2.8230523134527252,0.9307702903151419,0.9441045139884321
cc_align,25,bible,25,bible,30.1,-0.8538316633232145,3.2430438377137825,3.378954473403472
cc_align,25,bible,25,gov,1.2500000000000002,-6.828596883617156,0.6887186169498639,0.7066352194260723
cc_align,100,gov,1,flores,6.45,-3.9054126418171196,1.4234933555634648,1.5004443786203248
cc_align,100,gov,1,bible,0.9500000000000001,-6.2398052425347235,0.5747463208523681,0.5756156124822651
cc_align,100,gov,1,gov,22.150000000000002,-1.236975488117478,1.8216293073326788,2.199848479630662
cc_align,100,gov,10,flores,12.35,-2.9018150058844414,2.474334927477146,2.661453237111885
cc_align,100,gov,10,bible,2.55,-3.533007222244493,0.7489993324429601,0.88656641037206
cc_align,100,gov,10,gov,33.4,-1.0056816741554522,3.4855893810564282,3.7769476212059567
cc_align,100,gov,25,flores,14.45,-2.172483657787078,2.689671603250726,2.908493309831283
cc_align,100,gov,25,bible,3.1,-2.498004597691324,0.8633268983029159,1.034085747572866
cc_align,100,gov,25,gov,36.9,-0.8913503244656559,4.1261765998722515,4.396513770401877
cc_align,100,gov,50,flores,14.6,-2.2726564960710434,2.9802125203861998,14.164850483056538
cc_align,100,gov,50,bible,4.3,0.2233331648190673,0.408248290463863,1.0431363072007824
cc_align,100,gov,50,gov,41.2,-0.5699797127395385,5.5113519212621505,9.233103325095815
cc_align,100,bible,1,flores,1.4,-4.432618787100996,0.541602560309064,0.5561774297230456
cc_align,100,bible,1,bible,17.0,-1.6212689537408151,2.2229110043664217,2.3700914187712963
cc_align,100,bible,1,gov,0.75,-6.787420152737292,0.40783983784487426,0.4090639721771319
cc_align,100,bible,10,flores,2.8000000000000003,-2.730454295683184,0.8748333174572932,0.8951722366859538
cc_align,100,bible,10,bible,26.35,-1.0717676128800793,3.2956031314465033,3.456877203488721
cc_align,100,bible,10,gov,1.4,-6.115735219853684,0.6582805886043833,0.7052186422190875
cc_align,100,bible,25,flores,3.0500000000000003,-2.807934088673918,1.0568822072492277,1.09453186340097
cc_align,100,bible,25,bible,30.45,-0.8586888798305522,3.263484844967621,3.3733267457116183
cc_align,100,bible,25,gov,1.7,-5.069095216511364,0.8366600265340756,0.9186947262284682
gov,25,bible,1,flores,1.5,-4.1935325536988515,0.8058122196475637,0.8156796756897486
gov,25,bible,1,bible,16.85,-1.4992200392906525,1.8172323278362994,1.8393839548428532
gov,25,bible,1,gov,1.6,-4.108408919659109,0.7728734264634368,0.7831560082980488
gov,25,bible,10,flores,2.5500000000000003,-4.032660539980046,1.164903429473877,1.185748708622531
gov,25,bible,10,bible,26.05,-1.1158805278200308,3.26511868084454,3.319939758489601
gov,25,bible,10,gov,4.1499999999999995,-3.6038260519260628,1.7071418609281814,1.8556220879622376
gov,25,bible,25,flores,2.8000000000000003,-3.848359184430833,1.414213562373095,1.4198591479439078
gov,25,bible,25,bible,30.15,-0.8668544276465112,3.0512838827833324,3.1227124961054815
gov,25,bible,25,gov,4.5,-3.7777921561557264,2.0159365069366646,2.2847319317591728
gov,1,bible,1,flores,0.9,-8.041891738071532,0.7155417527999328,0.726636084983398
gov,1,bible,1,bible,14.5,-2.260828107201095,2.0513410247932935,2.3160310878742534
gov,1,bible,1,gov,1.75,-6.396284361599077,0.9414527780687323,1.0541979573748632
gov,1,bible,10,flores,2.0500000000000003,-5.857614398798159,0.978263768111648,0.9828529900244491
gov,1,bible,10,bible,24.65,-1.4768197145029083,3.2399074060843165,3.403821381917683
gov,1,bible,10,gov,4.499999999999999,-4.932352844015063,2.343786110832926,2.8998850551932804
gov,1,bible,25,flores,2.4499999999999997,-4.809540228145494,1.190938005663323,1.1947105646696747
gov,1,bible,25,bible,29.25,-1.096850040177633,3.2302218706047627,3.3946035605550953
gov,1,bible,25,gov,4.8999999999999995,-4.848359185125769,2.552123299006796,3.2571971591129283
gov,10,bible,1,flores,1.3,-5.551734401063613,0.7438637868140466,0.7545418035691153
gov,10,bible,1,bible,16.45,-1.532882063704952,1.6450937156689083,1.6599196767715403
gov,10,bible,1,gov,1.55,-5.149693144986481,0.7914122398177409,0.7920437698343024
gov,10,bible,10,flores,2.5,-3.9740725664062664,1.0881176406988353,1.0954451150103321
gov,10,bible,10,bible,25.55,-1.2021440152030254,3.0418744221285667,3.1006450941699213
gov,10,bible,10,gov,4.25,-4.320295327130792,1.7857771417508959,2.068332661831747
gov,10,bible,25,flores,2.85,-3.6803685762898968,1.2841339493993609,1.2845232578665131
gov,10,bible,25,bible,30.0,-0.8565531146637962,3.236252977338659,3.35519497694744
gov,10,bible,25,gov,4.75,-3.7703334354819824,1.9925695303635789,2.4485369781429345
gov,50,bible,1,flores,1.4999999999999998,-2.9648173520395003,0.694022093788567,1.0012636756206592
gov,50,bible,1,bible,17.5,-1.8650838082844408,1.5513435037626797,2.6063306413103096
gov,50,bible,1,gov,1.6,-2.1179048899010824,0.5715476066494083,0.6780071626358773
gov,50,bible,10,flores,2.4,-2.2747881573025337,0.6123724356957945,1.7879635115942691
gov,50,bible,10,bible,27.1,-1.4129131233967636,2.653613888015111,8.478167303713933
gov,50,bible,10,gov,6.0,1.1774111722583076,0.4898979485566357,0.901078781800197
gov,50,bible,25,flores,2.9,-0.9343165435408384,0.5715476066494082,1.7009541937856512
gov,50,bible,25,bible,31.3,-1.1950833591300252,2.449489742783178,7.589843909376168
gov,50,bible,25,gov,7.0,1.8670209899586694,0.2041241452319315,2.5821572401524278
bible,25,gov,1,flores,4.6,-4.0300149032899535,1.5301416056474424,1.6808727891584576
bible,25,gov,1,bible,2.0999999999999996,-6.4269506938749,1.3990472948879655,1.3990472948879655
bible,25,gov,1,gov,20.400000000000002,-0.9999999999999857,1.5777621282478973,1.809235566014922
bible,25,gov,10,flores,10.049999999999999,-3.1687659787931053,2.84716232999338,3.272206187472503
bible,25,gov,10,bible,6.6499999999999995,-4.7190294101197985,1.1429494010380916,1.5057666928622548
bible,25,gov,10,gov,32.75,-0.9506042796325221,3.4549963820530984,3.668514685809504
bible,25,gov,25,flores,12.1,-2.6516885181582093,2.9651306885194795,3.360357123878354
bible,25,gov,25,bible,7.450000000000001,-4.68127852746906,1.5585249436566617,2.1977260975835913
bible,25,gov,25,gov,36.55,-0.7926050783441587,4.330627360248553,4.539089482851528
bible,25,gov,50,flores,11.3,-3.181525946619896,2.7760883751542678,3.0773488160856544
bible,25,gov,50,bible,10.5,-1.4630782591073936,0.04082482904638688,0.6916598958985295
bible,25,gov,50,gov,41.0,-0.4410056408353279,5.5113519212621505,19.116846198358978
bible,1,gov,1,flores,2.8000000000000003,-7.746804102020086,1.2543258481484518,1.2795832654944082
bible,1,gov,1,bible,2.4500000000000006,-7.732520831701569,1.4444145296047577,1.7456612882610798
bible,1,gov,1,gov,15.750000000000002,-2.8799254401251937,2.8653679228562146,3.972320900095225
bible,1,gov,10,flores,8.500000000000002,-4.390862358391071,2.535350074447314,2.729835159858558
bible,1,gov,10,bible,5.0,-5.8900289541674935,1.6745148551147582,2.346912865872953
bible,1,gov,10,gov,31.4,-1.2003893081498127,3.4306461976329374,3.751444166362247
bible,1,gov,25,flores,11.05,-3.25265537951573,2.9533596688065833,3.2783125740742496
bible,1,gov,25,bible,5.3999999999999995,-5.559264097095885,1.7810109488714547,2.511573212152096
bible,1,gov,25,gov,35.9,-0.8909807078665882,4.039966996564864,4.233359579971128
bible,1,gov,50,flores,10.799999999999999,-3.429120363916802,2.6944387170614963,3.0487984892636644
bible,1,gov,50,bible,8.7,-0.8847539172226263,0.28577380332470453,0.6217950973995006
bible,1,gov,50,gov,40.3,-0.6044501498552254,5.348052605076606,8.364442805665684
bible,10,gov,1,flores,4.25,-4.460908589059546,1.511621645783097,1.6266530054071149
bible,10,gov,1,bible,2.0,-7.04189173809878,1.3696714934611145,1.3928388277184118
bible,10,gov,1,gov,19.55,-1.177950588111851,1.5869257491556858,1.8992981159716174
bible,10,gov,10,flores,9.85,-3.1544503216259,2.885538655664369,3.245817821956946
bible,10,gov,10,bible,6.099999999999999,-5.2743188137224575,1.4440683270999792,1.961971797282859
bible,10,gov,10,gov,32.4,-0.991207760759837,3.4924680862297564,3.7594325812991167
bible,10,gov,25,flores,11.8,-2.710324442697726,3.0377623343507305,3.39587985653203
bible,10,gov,25,bible,6.85,-5.0267966624941565,1.429102282320385,2.016763083094624
bible,10,gov,25,gov,36.300000000000004,-0.825844259079132,4.12795348811006,4.33635791880698
bible,10,gov,50,flores,11.2,-3.0839469947109786,2.6944387170614963,2.9478110062470093
bible,10,gov,50,bible,9.8,-1.6412580486676673,0.04082482904638616,1.569702791883489
bible,10,gov,50,gov,40.8,-0.4984603003888516,5.388877434122993,19.52018388405229
