train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
1,1.470923051456453,-2.0081613542026084e-09,0.006796300381501645,-0.0010624763026112526,1.244987225550219,1.041644800253857,0.858636724702578,8.682778737843627,8.626959567996176
10,3.7471370762786376,0.17127949151544777,-5.472521111271068e-10,0.012684986611247154,3.089246018341233,2.4971389228064163,1.9642435197701469,13.891570993999018,13.805852781459452
25,4.441683023841779,0.06906025610314541,0.12265406130404648,-3.316385074402952e-09,3.6517973468896514,2.940900241284884,2.301095671616615,15.499678629896573,15.426679891905035
50,6.517261255760454,0.0021344039733978333,0.016085967919825396,0.031756532826509844,5.809974096077394,5.173667366757858,-3.30809244476794e-10,17.573516719412304,17.957173755286078
