train set,train set size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
gov,1,flores,10.035460971392382,4.657452226701705,0.5227434797943518,-3.3786649997567375,-8.41837606778284,-1.0941301607557352,3.2979413002154507e-09,0.48351975885622756
gov,1,bible,0.0013289776445600183,-1.2913616392606526,1.533277863185897,-6.4746174129383744,-6.560787490596623,-3.4658992013807874,6.014185727858835e-11,0.03338940095996518
gov,1,gov,25.70106241373891,-3.2618801389812893,1.357292289605285,0.20004017241390892,-4.746114813260771,1.8369558319112849,4.257648841623e-08,1.8076590617628678
gov,10,flores,5.096573141189102,6.420044909435701,-1.317495349510724,-2.22751641080768,-0.6997790711432346,-3.5546701724248013,5.6866261107447526e-09,2.776987031713131
gov,10,bible,0.004767438857910523,-0.1508091526733748,-0.42094780374291746,-4.002945999938792,-3.3969143284677115,-3.721675908159526,5.18231138151273e-10,0.6082122095603637
gov,10,gov,34.873878547241056,-1.5703688890871035,0.19943502681280145,1.1305123360592324,-1.2490275598884433,0.6400539298490374,3.703619489488403e-09,1.8519844793318274
gov,25,flores,2.94343823022318,4.107018275744469,-1.0518718889153305,-1.70864075568845,-0.6485203870218964,-3.0274878250417503,2.6496232703209528e-09,3.0640578338085267
gov,25,bible,0.039057429658222904,0.08303566682259178,0.30374283173052863,-4.05197300604283,-3.7886437033967377,-2.560412050628098,3.3485227163673863e-12,0.9853900963682573
gov,25,gov,34.90976635074545,-1.6294873501639773,0.1367087447421361,1.2862694642862762,-1.1665254410468127,0.5644015838513516,4.379828304569151e-12,2.270829511986455
gov,50,flores,7.85789267264109,0.03975231392326172,-0.5615072942629535,-1.1992549860474113,-0.1603046845835436,0.3677019187966498,1.3227517949282504e-09,25.643783667995187
gov,50,bible,1.5972536402857422,0.26360950653234,-0.5912411979359005,-2.604308338968049,0.08425601204430352,1.1371359744687175,2.8211260335864463e-10,0.2512833341650033
gov,50,gov,31.26292220428058,-0.23319913337679757,-1.022433669723469,1.7937347071798473,2.9020094052741925,-0.15555424803515408,6.906966902790211e-07,3.249904151476086
bible,1,flores,1.1961485281926219,0.7681041440251646,1.6225774735101754,-3.488011651064219,-8.106611122481503,0.16459044944896997,2.1771176773358392e-10,0.003281177775997853
bible,1,bible,41.56648432684493,-1.8858454599901147,0.6894211455383906,0.5133830843614198,-4.2391436917433145,1.8259324543315798,8.059871616477303e-09,1.2418973956068131
bible,1,gov,0.04090497033697013,-0.35186770126795686,0.8426592457875871,-3.753515392884923,-8.640931502508943,-1.0255203031785554,1.2018472121863994e-10,0.022784482493811646
bible,10,flores,0.18491436433235617,0.4048784591918563,0.029277486426984363,-1.492680169225621,-2.0147128232086384,-2.120146031531399,3.146104432452169e-11,0.42078496338417626
bible,10,bible,36.77475238680279,-1.8343795555703712,0.24299864947836242,0.9618574563984594,-2.083225160541864,1.2141073836753828,2.028464529788826e-08,2.1462000589354737
bible,10,gov,0.061876687651714425,0.3169174222388567,0.3767527977643815,-3.223351597736918,-5.309617485894358,-1.9135788455837859,1.7867531400947568e-12,0.23946868565820356
bible,25,flores,0.2589607547689987,0.3709241384627152,0.08758197755126718,-1.5306406350237867,-1.163107974479535,-1.992266903189141,6.099502367892152e-12,0.4713606201748176
bible,25,bible,33.611611774861004,-2.375147384401543,0.2970011398205857,0.9747556163322573,-1.869154437101809,1.3164782728466142,6.280156847664533e-10,2.527101793770827
bible,25,gov,0.03020209996625416,0.18511143352964246,0.06807162310081709,-2.5695069912352086,-3.627233136376922,-2.797016922381735,5.829689601746034e-10,0.2640495736281528
