train set,train set size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
gov,1,flores,1.2534817558391906e-08,-9.62969343595529e-10,-1.4036001966397337e-08,-5.541624534463631e-09,-8.149132538144735e-10,-1.4758690182927385,1.7563555447313015,1.671724986214434
gov,1,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.8136338242723196,0.8136338242723196
gov,1,gov,-4.2271848217203713e-10,-1.159438503815167,-0.36693001626457117,0.005158543640638179,-0.039002581236129395,-1.7881719346497298,4.64350742159206,4.775692480665114
gov,10,flores,4.517314538208994e-09,-7.303030396971118e-09,-0.6351034622001701,-1.055917594498115e-08,-5.3759689466133345e-09,-1.9846066359811936,1.5569830725047658,1.5579590481319379
gov,10,bible,0.0,0.0,0.0,0.0,0.0,0.0,1.630950643030009,1.630950643030009
gov,10,gov,5.1991447481168036e-08,-5.949623510951602,-0.05371443333523397,2.141463642459167,-6.569795098116854e-09,-7.472269395992705e-10,3.5153518508840658,8.660596916150379
gov,25,flores,5.1025069365633624e-08,-5.128398770449226e-09,-0.6969983071255179,4.957558318391532e-06,-6.8379003069272474e-09,-2.1220914055511373,1.4550366542681612,1.45473910251932
gov,25,bible,0.0,0.0,0.0,0.0,0.0,0.0,2.0644611887851028,2.0644611887851028
gov,25,gov,1.5419721100490202e-06,-6.188880861165732,-0.09454067709869134,2.4077578825890256,5.75700425106076e-07,3.1723364491175095e-09,3.6512447941872286,9.387810646862452
gov,50,flores,5.167317861714276e-07,-9.249963176211156e-09,-0.9283437795861939,-0.4218159154209058,6.113310431538224e-07,-1.833140485873403,1.0233622739495434,3.13278222321821
gov,50,bible,0.0,0.0,0.0,0.0,0.0,0.0,1.457166199626293,1.457166199626293
gov,50,gov,-0.01598635006757571,-7.127469193474211e-09,-0.20369348986621036,1.0718877930496291,-0.04099567062723196,-4.316111440521766,0.8464444611663781,2.6717130381222662
bible,1,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.5621387729022078,0.5621387729022078
bible,1,bible,-0.0003589825155810118,-2.697193616341602,-0.22055178533215816,-1.976646711476166e-09,-1.5895219369747488e-05,-0.6616250207101122,4.242754370745339,4.650461638860045
bible,1,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.5253570214625478,0.5253570214625478
bible,10,flores,0.0,0.0,0.0,0.0,0.0,0.0,1.5218409903797439,1.5218409903797439
bible,10,bible,-8.803317897184287e-09,-5.217200656099911,-0.22661631208051256,1.7370019086700583,-2.8231657819198645e-11,-7.301778284714928e-07,3.7342326387936855,6.652723055904165
bible,10,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.7443117626371357,0.7443117626371357
bible,25,flores,0.0,0.0,0.0,0.0,0.0,0.0,1.829207478663916,1.829207478663916
bible,25,bible,1.7084460321710284e-07,-5.466839522329068,-0.23516660144808854,1.864539190945498,7.558446431821925e-08,-3.2728810640267795e-09,4.13369712738956,7.95369328262372
bible,25,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.9273618495495703,0.9273618495495703
