train set size,c0,c1,rmse,kfold rmse
1,4.723585092644999,-1.9453756174254666e-09,8.498423196665362,8.435545534442234
10,10.828654122230697,3.0591417347157102e-09,13.777589678671758,13.710010614680705
25,12.572435119532239,-2.0172239674427405e-10,15.402205934034034,15.284479232597775
50,17.067336654533165,8.973834677365875e-09,17.412191942837772,17.990255069340673
