c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-8.99668944847066,0.2022593855512571,-0.0008678011332776575,-1.496965214538287,7.66584464454696,2.7401047435544807,-6.045626108477528,1.3936681582994028,-20.167811976701664,-9.651115909356008,6.516320229785435,6.58942379381091
