train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,kfold rmse
cc_align,25,gov,1,flores,999.9999999999754,-10.373071221663215,1.1594897058444529,-0.657380439946072,1.646192722173366,28.052167610587937
cc_align,25,gov,1,bible,999.9999999999999,-12.56613396065131,5.172446141900558,-4.506116808855144,0.3737204109351029,6.022373557091802
cc_align,25,gov,1,gov,39.93843534297589,-4.4086094435144405,0.34930960899312813,2.0454128542630072,1.830953864441632,49.30480203906372
cc_align,25,gov,10,flores,999.9999999999734,-8.490951702333199,0.8832491147136128,-0.8647262921995328,2.0436815811283724,10.314208884489632
cc_align,25,gov,10,bible,878.6682771717358,-8.238236883300523,3.019561655641782,-4.748420613656501,0.43899895818018536,9.44687232371548
cc_align,25,gov,10,gov,21.93575259015799,-1.5908170736277447,-0.1771904357803544,1.930169573748973,1.526045128264396,23.071975817853154
cc_align,25,gov,25,flores,999.9999999999674,-8.263494376498077,0.7343846076493283,-0.7567710285395663,2.0115630547043803,6.6785951759026005
cc_align,25,gov,25,bible,716.9066056116476,-8.881080152205428,3.1508807793380598,-3.83241879144605,0.4447602983911779,11.320379661447397
cc_align,25,gov,25,gov,22.706014318140785,-1.552806995699536,-0.1757109782883565,1.9937248231462879,1.4552709688473366,20.6755585112737
cc_align,25,gov,50,flores,8.036768152580619,6.253158170791143,-1.584690777977628,-2.4801684244878266,8.13614236329345e-09,3.8808475941897576
cc_align,25,gov,50,bible,5.3491855425184145,2.592053596812722,0.7549513146662474,-3.0326448335849503,1.5207659785894674e-09,0.1505815862577464
cc_align,25,gov,50,gov,6.063224398837934,2.589044568664047,-0.6736891837331216,1.4066851772008255,4.179776961808261e-08,6.7900749383093855
cc_align,25,bible,1,flores,999.999999957275,-10.83973172048751,3.115848640379175,-3.819618010771051,0.3994684163346263,6.476609751052646
cc_align,25,bible,1,bible,3.3501050054953914,2.161998780824078,-0.574308232098422,1.3234961329806807,1.9543318809679897,45.05228923459228
cc_align,25,bible,1,gov,999.999999999787,-7.64814269177742,2.873870884367411,-6.759480906422741,0.3209428385539327,3.9560201945871225
cc_align,25,bible,10,flores,999.9999999999999,-12.250962264313232,2.585682970785024,-1.6625312394381364,0.41484884051767457,9.753744370160373
cc_align,25,bible,10,bible,2.9330880846798317,3.886072430747079,-0.7306602604696713,1.016917427226625,1.8614128351860497,35.207938421358904
cc_align,25,bible,10,gov,999.9999999999926,-15.598285617322293,3.359504801494945,-0.5571383581598716,0.5679693929284764,3.0976247896665865
cc_align,25,bible,25,flores,999.9999999999999,-11.947204518050759,2.970318487300198,-2.0295035952777343,0.3160983748944727,6.8022437831135
cc_align,25,bible,25,bible,3.7303533489297487,3.903356477591776,-0.6818650591324319,0.8182758976043247,1.7276916085289018,27.711734863259416
cc_align,25,bible,25,gov,999.9999999996672,-14.959270104812708,3.3187108130022502,-0.7197994800020129,0.5477236644070775,8.916462487761505
cc_align,100,gov,1,flores,999.9999999999965,-9.72851927893977,0.7746816005420354,-0.6247182151989354,1.3805386744316888,27.654180080020062
cc_align,100,gov,1,bible,999.999999999998,-14.193430006403654,3.652659344985726,-1.9712468094143354,0.3722308879081437,6.63903504789228
cc_align,100,gov,1,gov,22.780064890650316,-2.146931804467087,0.1209189278940505,1.5191032023940745,1.485010176675809,28.797574652778167
cc_align,100,gov,10,flores,999.9999999999959,-8.769449865564697,0.7894287751264157,-0.4645561798535847,1.9086445164889787,16.20343850822284
cc_align,100,gov,10,bible,155.1535293052961,-8.425590465921825,2.257346679197015,-1.2239700343244864,0.6222120215366976,10.8992013921759
cc_align,100,gov,10,gov,18.043982297765652,-1.013201897164404,-0.15747927387431132,1.8177794701768881,1.6121422631440574,25.212631063901046
cc_align,100,gov,25,flores,999.9999999999999,-8.160527416938361,0.7190441442284669,-0.6977836742209561,1.57933860554828,9.324264114787367
cc_align,100,gov,25,bible,33.721073165572655,-3.6201231712476436,2.3007262898456218,-2.2471940873782614,0.5832703404562132,11.764157271540132
cc_align,100,gov,25,gov,16.10307315918483,-0.6281016190915953,-0.20541719049023804,1.8773109811208772,1.4862824095278242,21.44375338381065
cc_align,100,gov,50,flores,8.772163543349047,6.2907098143345195,-1.389745177822563,-2.611796850529185,1.8829276387445557e-08,3.3973181555623855
