c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
7.464745254829692,1.570278046935993,-1.4947938613922076,2.7338553594801405,0.7680614303266105,0.02500188076667247,1.5975718465986644,-0.22017724151734613,-0.5958536114329487,-0.44457589076706694,-1.9615003609237112,-1.7401268098407985,2.929616638584915,0.4966030378391901,-0.6952278846994904,1.166156772884691,-4.505151425835787,-9.608101264841773,-3.4976792734376994,-3.3436438266057307,-1.9205484291640544,6.5310908631473845,6.593073523045701
