train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,loo rmse
cc_align,100,bible,25,flores,7.529541038997678,-1.0557489868450705,1.1454555268280149,1.1455843703246296
cc_align,100,bible,25,bible,14.656450541798039,1.152207065451801,2.713829772582532,2.743100550590622
cc_align,100,bible,25,gov,3.054269440866619,-0.34262783754982745,1.0210074836405727,1.0213763557932136
gov,25,bible,1,flores,18.709656944140626,-3.3159509575723285,0.7837910547140723,0.7974227033397177
gov,25,bible,1,bible,8.237123411747476,1.191497856030681,1.8564639994826078,1.9318987981817504
gov,25,bible,1,gov,15.803359033379841,-2.9772174205405624,0.773324028353776,0.7889548646164801
gov,25,bible,10,flores,13.871090916598718,-2.096475817020361,1.251717940700924,1.2822772009986414
gov,25,bible,10,bible,10.73422444588573,1.4034002978340097,2.708683755795736,2.7705538654889783
gov,25,bible,10,gov,1.7999112406390745,1.5817197661344786,1.8593618254955497,1.8604793686672225
gov,25,bible,25,flores,12.872467882341425,-1.8660497930370596,1.4997953258963914,1.519321906921211
gov,25,bible,25,bible,15.897055010555897,1.0198847345894442,2.6934728178955076,2.731240692782223
gov,25,bible,25,gov,2.4969710182716853,1.2405003969570783,2.2301871891941656,2.2307226051780673
gov,1,bible,1,flores,13.785896779855914,-3.176672254716631,0.8627159957046541,0.8695223034414074
gov,1,bible,1,bible,5.893357783513763,1.5360124209632657,2.318590600880798,2.3486754474273153
gov,1,bible,1,gov,2.1192925830585687,0.38803597377152244,1.2494982949714397,1.252242913893499
gov,1,bible,10,flores,5.9251793034375035,-0.9551718832800037,1.2857353690012345,1.307266699378047
gov,1,bible,10,bible,9.873252609778387,1.4796932321995413,2.9252874465518435,2.974912170131178
gov,1,bible,10,gov,1.3677437318805357,2.24191177962718,2.6075601199226517,2.610899317642058
gov,1,bible,25,flores,8.53463825672976,-1.3495967231957677,1.395529422068375,1.4095759954152813
gov,1,bible,25,bible,13.026730368890693,1.2883739325193604,2.688306184807956,2.7265741162554376
gov,1,bible,25,gov,2.099449602186402,1.7329975326269895,2.9019939012853575,2.913023923801319
gov,10,bible,1,flores,18.036707514174246,-3.3237604020233324,0.7942621924597013,0.8160617588856708
gov,10,bible,1,bible,8.691128947600346,1.0814328541186435,1.8002509171495342,1.8813056631786014
gov,10,bible,1,gov,11.54319793045401,-2.4402899883650777,0.8915771659461377,0.9066477695284548
gov,10,bible,10,flores,11.786141048432468,-1.8903206539730615,1.189022854450302,1.211553775754549
gov,10,bible,10,bible,11.126159965808347,1.3312301669617672,2.641641503315226,2.708739545234477
gov,10,bible,10,gov,1.4092492543051598,2.048776832881109,1.9969374086053588,1.9972856833187937
gov,10,bible,25,flores,10.393107477376429,-1.5408030006593747,1.3915238755041182,1.405903713120338
gov,10,bible,25,bible,14.51761734839322,1.1441606903107466,2.711362213317387,2.736620560898755
gov,10,bible,25,gov,1.503720998237688,2.0575133095325024,2.1235875345389132,2.128395168282392
gov,50,bible,1,flores,54.037890850819636,-4.968037480765938,0.06881419331784479,0.09294618001832784
gov,50,bible,1,bible,10.927318497891017,0.8706733602572287,1.9763155202256106,2.4366177225301326
gov,50,bible,1,gov,28.824571270650402,-4.021843710325578,0.0444613781812203,0.0587271886175618
gov,50,bible,10,flores,21.603282240007243,-2.971065264925049,0.16461955051885896,0.2120899118493552
gov,50,bible,10,bible,14.402590828485144,1.053219025645895,2.3644172075952516,2.9139518160005413
gov,50,bible,10,gov,2.3784464117438344,1.211564020276937,0.269020934496395,0.3314775852022314
gov,50,bible,25,flores,15.791155622309484,-2.373619956248913,0.02035569035074365,0.02600377267443602
gov,50,bible,25,bible,19.00440760133634,0.839966391967219,2.2804469797540317,2.811925135201011
gov,50,bible,25,gov,4.146582008950367,0.571058083032274,0.5560742801551639,0.6866373054504278
bible,25,gov,1,flores,28.355968816263477,-2.2843650205587247,1.7218737175158716,1.837697198061428
bible,25,gov,1,bible,28.218568622527016,-3.1737539137219746,1.5675957962233644,1.5903039668272032
bible,25,gov,1,gov,10.55882059953552,1.0599796934017565,1.2278952941453025,1.2399226313553202
bible,25,gov,10,flores,61.5078142234177,-2.3667218613592502,2.8902622606541986,3.1368458159176993
bible,25,gov,10,bible,8.399054914090891,0.13707949092861857,2.3882061054380572,2.4080387584147314
bible,25,gov,10,gov,11.850232883571815,1.5771833717981734,1.6341846366237098,1.694864488248545
bible,25,gov,25,flores,66.11022058648199,-2.2520744402363344,2.8454710584034495,3.072585254591871
bible,25,gov,25,bible,4.641130978604216,1.1678191271341338,2.7006065685698024,2.708568562713462
bible,25,gov,25,gov,11.438321953481067,1.773369944052162,1.5454320480422332,1.6070760373651094
bible,25,gov,50,flores,100.224804726254,-2.8471450628314763,1.4709552660024974,1.8863424946127505
bible,25,gov,50,bible,12.464418037499907,-0.09543975597463285,0.821531557119027,1.0179048318589985
bible,25,gov,50,gov,13.069232494990242,1.681380198093772,1.509901567841478,1.8605549848845924
bible,1,gov,1,flores,19.133827751451282,-2.0099505412413965,2.048071826550819,2.0931798546259683
bible,1,gov,1,bible,12.888070812105326,-1.6227506939233636,2.0459951385180286,2.0461230670508677
bible,1,gov,1,gov,6.644521875234518,1.545215124744381,3.492205270697391,3.492636880354139
bible,1,gov,10,flores,60.8072017115443,-2.4673804156159296,3.0374640548548606,3.2428233414669676
bible,1,gov,10,bible,3.277678987033549,1.2279043254312243,2.629208525147719,2.6300658790206515
bible,1,gov,10,gov,11.325702178149243,1.6057684546075306,2.0549723934600115,2.1037689386485243
bible,1,gov,25,flores,69.778864464632,-2.4046493077840774,3.027868848652228,3.2551643637450205
bible,1,gov,25,bible,2.3851521548251133,1.7656591363040868,2.617194404328397,2.617550649519425
bible,1,gov,25,gov,12.000432889503783,1.6868326713848782,1.6553144694754287,1.7333531773242432
bible,1,gov,50,flores,99.64238390937422,-2.8772545374941085,1.5788866925870884,2.0247673410187677
bible,1,gov,50,bible,7.437634348066046,0.31666406324182556,0.43731077543203645,0.5404659870161995
bible,1,gov,50,gov,13.467057511233511,1.6308363546802769,1.8272963342788078,2.2515081889196593
bible,10,gov,1,flores,36.36688060204277,-2.726467016174716,1.6824694929179767,1.788321620387947
bible,10,gov,1,bible,24.810723744170087,-2.982324237340209,1.6176113777353163,1.6280038453153405
bible,10,gov,1,gov,9.899441383352798,1.1091567584328879,1.3630220316842925,1.3720625376392912
bible,10,gov,10,flores,69.61710769752992,-2.5829130555283495,2.8054357620883925,3.022335813357088
bible,10,gov,10,bible,7.263326866581172,0.28529441310728754,2.6445975657133047,2.65231676895268
bible,10,gov,10,gov,11.462936807265503,1.613814908832734,1.655113912045068,1.703743331397153
bible,10,gov,25,flores,68.13443007686675,-2.328193103230044,2.897507719057305,3.1081630733788606
bible,10,gov,25,bible,4.0330197308617715,1.2880749342061042,2.6352800228115227,2.6492386209536476
bible,10,gov,25,gov,11.941308130122394,1.7039482424792014,1.573200928258572,1.6376967857903846
bible,10,gov,50,flores,95.45971725928547,-2.7992529695473385,1.3997598210807691,1.7938272333429182
bible,10,gov,50,bible,11.907698683227423,-0.11005286036913257,0.8680873488850303,1.075637032626577
bible,10,gov,50,gov,13.439791009936236,1.6404997770473106,1.6194063296320365,1.995380724087784
