train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,3.1769168264990153,9.879051580002477e-09,2.863187899772756,6.7585739460907835e-09,8.645835156625362,9.118777551812144
gov,10,11.540716152768196,-1.3230766177975574e-09,2.127935289597818,6.333952523891153e-05,14.304599100555086,14.563743608302866
gov,25,8.737790197417747,-4.340920618858416e-09,7.406240565079067,0.0030165525873584475,15.713205189577511,15.961706502556424
gov,50,9.35915738536907,1.7643306368429087e-08,7.876907657863061,0.011448082396249566,17.49510251739136,18.02495032750319
bible,1,2.041452926998289,0.004837495526846176,1.684295028148903,-2.483555972580725e-10,8.26399369668797,8.0822126118917
bible,10,4.171775222471069,-6.076780000468745e-10,3.6071418733367224,0.006347001932973795,12.71715943863938,12.630233517633794
bible,25,4.966697048391107,0.3403879566339145,4.348417765526648,-1.4813136280010767e-09,14.469185265942917,14.334653160828605
