train set 1 size,train set 2,train set 2 size,language to,c0,c1,rmse,kfold rmse
100,gov,10,hi,220.0602137119588,-6.179860323957458,9.965327180850933,12.796390969658345
100,gov,10,si,999.999999999999,-10.053930918741525,7.0812754357253125,13.046715434343303
100,gov,10,ta,218.41336429718584,-6.697984881090489,12.063951300838664,15.480669406391632
100,gov,25,ka,283.72733219108113,-6.3080062673650374,10.357827556470953,13.438295707609583
100,gov,25,gu,146.4050650381614,-4.348151096081374,11.339460849551967,14.614231324962214
100,gov,25,hi,245.13809265979043,-6.241466586874162,10.616692061269626,13.584906567033114
100,gov,25,si,999.9999999999994,-9.782926238998693,8.209528069895791,14.77739656041338
100,gov,25,ta,244.76391144545755,-6.691634542718235,12.959358984859351,16.62634440295076
100,gov,50,hi,303.5232533616832,-6.612651502359216,10.36172995220045,13.173937910475958
100,gov,50,si,999.9999999999989,-9.593689807569946,8.724886702571013,16.213072688544653
100,gov,50,ta,282.33181896507716,-6.885255036959197,13.152931818142882,16.892669218637153
100,bible,1,ka,0.0004066736418429899,19.13468866491492,0.3994019957971876,0.6919776947068942
100,bible,1,gu,0.005388453643994616,14.751950600600447,1.112922282203999,1.8766225643381464
100,bible,1,hi,0.00036570899820728995,22.686509430070164,0.9620061005656432,1.7112670020123633
100,bible,1,si,0.0014823056322837663,18.145104359051736,0.12316851495362544,0.14111513382080876
100,bible,1,ta,0.00028423497792625735,23.29401330628866,0.5901070678582604,0.9750174604630466
100,bible,10,ka,0.0008094294199995156,18.708116531280012,1.0054253871955643,1.6962635198061518
100,bible,10,gu,0.020881779882950025,12.979185178196403,1.7962949894672449,2.888648523914102
100,bible,10,hi,0.0005152854395068469,22.723417189153846,1.460555375069225,2.5878090894684327
100,bible,10,si,0.005490972819352182,16.422803965502126,0.3490637775482179,0.40723910093554594
100,bible,10,ta,0.0018719843165499199,20.22271896582216,0.9562360400025345,1.5311300204933165
100,bible,25,ka,0.0006190776056990078,19.491150711614328,1.0428176598381917,1.7887030310889853
100,bible,25,gu,0.02351795797995614,12.999651246528801,2.0464330505905806,3.292403358984991
100,bible,25,hi,0.0003450732972209855,23.852336147927883,1.5807342399503785,2.8665624627810735
100,bible,25,si,0.005522539502523752,16.601059858695884,0.35763780002981055,0.4164562212339267
100,bible,25,ta,0.0026025307061398853,19.797326866378217,0.986842297416045,1.5769320323546638
1,gov,1,ka,1.3780018607843265e-08,39.14072225434105,0.5196144601707441,5.040864439227098
1,gov,1,gu,0.001279466605942697,18.04661401064038,3.804600040145401,7.832467675430124
1,gov,1,hi,3.1572825734360563,2.9406779175296154,4.795563832114073,7.535551211476519
1,gov,1,si,0.00029794918313327503,19.15197492616808,2.074243212593414,10.350097059265606
1,gov,1,ta,0.00018446535318404075,20.142276621227772,2.308282945750774,9.85655073923521
1,gov,10,ka,2.670749716206419e-05,26.491709617117774,1.385296800339016,9.929957842432835
1,gov,10,gu,4.323612819433345,3.491816594180003,5.323762869904095,9.042140865047552
1,gov,10,hi,4.282867224234485,3.423857861069214,6.022258564513339,9.70811694077452
1,gov,10,si,0.0021520524396574673,16.824457702824834,5.0605816673805375,18.265134420393935
1,gov,10,ta,0.0015504438656452483,17.347509190641574,4.38118777989188,15.624923604457052
1,gov,25,ka,0.0001504935033090292,23.49350794433531,1.4997490125763793,10.408667584457953
1,gov,25,gu,3.821417774981398,3.951695846218794,5.464896028954776,9.474329160042421
1,gov,25,hi,3.9771067416815375,3.7572253960809507,5.951115299508488,9.715692639829337
1,gov,25,si,0.0032198805783197923,16.335779161462625,5.572723323677636,20.1676996675784
1,gov,25,ta,0.004035565991939592,15.884607457417022,4.719801400789878,16.71125421691004
1,gov,50,hi,3.640251953864124,4.0577175836310495,5.571327107692411,9.222125824831407
1,gov,50,si,0.004448565120577624,15.89800865576647,5.680482553220708,21.138889474756116
1,gov,50,ta,0.01121541159357218,14.215001916042258,4.990598316445462,16.68882637462545
1,bible,1,ka,0.000886422372450262,18.032521945318155,0.5623413059679607,0.5639864125729936
1,bible,1,gu,0.35303047381888336,7.084512296668207,2.2637365050215412,2.5198379195197265
1,bible,1,hi,0.023364171631197316,12.552342107964716,1.554595975871545,1.5811133622325004
1,bible,1,si,0.00010326637498743718,20.24477969692982,1.4415495685994404,1.4416174526151937
1,bible,1,ta,0.0006261972398521012,17.007275534679373,1.4372873242840818,1.4377620952671621
1,bible,10,ka,0.006612891365002795,15.351786293180002,0.9728675312932042,0.9803817762527086
1,bible,10,gu,1.570462927848017,5.046628634259827,4.531223955912868,5.367368355687909
1,bible,10,hi,0.03869168745662265,12.422162921015545,2.9961785734760342,3.045477313722806
1,bible,10,si,0.0017372970758590728,16.348008356344632,3.911281328441731,3.9127582032670207
1,bible,10,ta,0.00306299123484774,15.160235166958982,4.137472642225193,4.14072144496376
1,bible,25,ka,0.007468140964972383,15.466296424561008,0.9026244215819832,0.9095239182829372
1,bible,25,gu,1.2847992915688533,5.742845682648483,4.922996669362372,5.68516418631073
1,bible,25,hi,0.040395250809552724,12.580983373103377,3.6219584743987223,3.6766631999793016
1,bible,25,si,0.0009978829192117816,17.453872065833405,3.9732692985495888,3.9741041463114035
1,bible,25,ta,0.003592850782925602,15.163024066126251,4.6535017097318,4.657192647524793
10,gov,1,ka,2.1955314404835312e-05,26.227196321977516,0.9235991282875476,6.852815815555808
10,gov,1,gu,0.008936671792193172,14.624375592360519,3.502086441508589,7.824885580360273
10,gov,1,hi,0.0006933081628569698,19.635976990017497,2.6531630229888767,7.058267297589726
10,gov,1,si,0.0018250495598735538,16.782677826203493,1.0887210704265557,10.378118322978354
10,gov,1,ta,0.00043851088318590795,18.923277861635924,1.38406456881895,10.168906334317622
10,gov,10,ka,0.0014352053870094583,19.18000823814192,2.304134240755831,9.3322158012181
10,gov,10,gu,6.108645596617873,2.90933251388454,5.335352121037082,9.143563704929754
10,gov,10,hi,6.656420051329226,2.603935352155177,5.969959797198603,9.646135111012235
10,gov,10,si,0.010864095221849059,14.62763418705285,5.5069982346799575,18.681719963805833
10,gov,10,ta,0.005303765869484611,15.408306730163035,4.7211644669495945,15.746180853745692
10,gov,25,ka,0.0022129837863953377,18.585091071915024,2.6481664499179254,10.298837996533472
10,gov,25,gu,6.304369299732302,3.040959533151057,5.478619427025686,9.483560676304927
10,gov,25,hi,6.528373164167352,2.8349187068599226,6.077961226765695,9.923114745458546
10,gov,25,si,0.017433461586327293,13.98523480693839,6.703340865330174,20.59382565289764
10,gov,25,ta,0.012464964513391581,14.091033660724458,5.227281699986252,16.696874266494397
10,gov,50,hi,6.705406802503188,2.904744118016779,5.728337645041761,9.422292579028575
10,gov,50,si,0.022343413263315685,13.655685408484603,6.691537705555522,21.50618455931142
10,gov,50,ta,0.027508746139085258,12.806908518094128,5.607644421650108,16.859502776258942
10,bible,1,ka,0.027054101882833585,12.368819079874589,0.8437221666366513,0.8567629591605272
10,bible,1,gu,0.47570214752427814,6.844803982538676,1.587546281558801,1.795459856152873
10,bible,1,hi,0.11150477739635063,9.846909932804534,1.3448628656098989,1.3935320610986834
10,bible,1,si,0.0013371814570783817,16.479809366829922,0.8040807418816566,0.8042051130219214
10,bible,1,ta,0.0033736088022107507,14.520698769365168,0.8576351197132893,0.8581225796140829
10,bible,10,ka,0.06784073186765434,11.408688413223837,1.3278226619454885,1.3572081722738036
10,bible,10,gu,1.8069545423012923,4.96694656428376,3.7323566891706585,4.472820951708731
10,bible,10,hi,0.17812273268364412,9.707493743688305,2.397360253301413,2.4835075915293037
10,bible,10,si,0.005854037141274257,14.710033312739375,3.5654714858440077,3.566931449552891
10,bible,10,ta,0.01836885460206143,12.406172925972676,3.374721899750502,3.380360802628394
10,bible,25,ka,0.05688468167010792,12.042429215961652,1.2784344642715788,1.301466109040381
10,bible,25,gu,1.7402624107236357,5.297399605522795,3.8057824389988917,4.521795082805378
10,bible,25,hi,0.15684027172823425,10.220571321961376,2.700244788646513,2.780589918249938
10,bible,25,si,0.005956387699750601,14.864412929252458,3.738062860003614,3.739472186380885
10,bible,25,ta,0.023963699750788114,12.241921628421673,4.00105335540381,4.0083843788661655
50,bible,1,hi,0.1752603816549137,9.055148799580493,1.2660612308929522,1.3286222359555668
50,bible,1,si,0.002324516710780643,15.71803361330627,0.7447474307263594,0.7449237111033825
50,bible,1,ta,0.010914921976810469,12.66736109107446,0.9042911505759793,0.9057235992744135
50,bible,10,hi,0.23386700177648617,9.218480501181446,2.3419550228061405,2.442843570687326
50,bible,10,si,0.009322772139013143,14.033973061875969,3.388216696598327,3.3902163035035286
50,bible,10,ta,0.02603425662422885,11.924631241975298,3.4266157261236962,3.4337179716102537
50,bible,25,hi,0.20505455106383919,9.745979327118576,2.8313781329961074,2.9292724996789548
50,bible,25,si,0.009414910472770786,14.194641555624093,3.4452496687024268,3.4471230623869906
50,bible,25,ta,0.035339254220412814,11.647140051983657,3.9923818905495336,4.002030476450678
